111	153.9666667	3988.19645	5338.446651	951.026349
111	153.9701389	3988.188764	5338.400037	951.0265995
111	153.9802951	3988.1679	5338.276151	951.037977
111	153.9907118	3988.150664	5338.153709	950.9844446
111	154.0011285	3988.136912	5338.046402	951.0294883
111	154.0115451	3988.118952	5337.927254	951.0252918
111	154.0219618	3988.095856	5337.779302	951.0160492
111	154.0323785	3988.091006	5337.702112	951.0090991
111	154.0427951	3988.063885	5337.552964	951.0100854
111	154.0532118	3988.045796	5337.42544	950.9956159
111	154.0636285	3988.040806	5337.334375	950.9837143
111	154.0740451	3988.014816	5337.182218	950.9744049
111	154.0842882	3987.990645	5337.051243	951.0194205
111	154.1052951	3987.945353	5336.774755	951.0344637
111	154.1157118	3987.932564	5336.667377	951.0510885
111	154.1261285	3987.916504	5336.536276	951.015891
111	154.1365451	3987.902202	5336.421173	951.0220814
111	154.1573785	3987.860734	5336.149063	951.0243079
111	154.1677951	3987.847678	5336.02258	950.9709315
111	154.1782118	3987.836556	5335.920073	950.97717
111	154.1886285	3987.815377	5335.782667	951.0067691
111	154.1990451	3987.803923	5335.672142	950.9870997
111	154.2094618	3987.783021	5335.529363	950.9856337
111	154.3237269	3987.614534	5334.191054	950.9404544
111	154.3271991	3987.608203	5334.149644	950.9303934
111	154.334375	3987.600726	5334.075988	950.9311291
111	154.3439236	3987.592153	5333.980851	950.9607448
111	154.3880787	3987.52462	5333.47799	950.9675609
111	154.3965278	3987.502597	5333.343821	950.9451505
111	154.4069444	3987.497092	5333.2667	950.9590178
111	154.4173611	3987.466591	5333.094495	950.9081693
111	154.4278935	3987.45521	5332.994737	950.9117252
111	154.4381944	3987.431561	5332.855739	950.9024041
111	154.4592593	3987.402477	5332.617887	950.8680851
111	154.4694444	3987.402753	5332.555239	950.9053708
111	154.4811343	3987.384361	5332.422465	950.8961888
111	154.5006944	3987.336089	5332.147489	950.9109281
111	154.5111111	3987.337164	5332.09536	950.927337
111	154.5215278	3987.315623	5331.955614	950.8608972
111	154.5320602	3987.297062	5331.833981	950.8669727
111	154.5527778	3987.264768	5331.597174	950.9001812
111	154.5631944	3987.260052	5331.51711	950.8803686
111	154.7576389	3986.902314	5329.080291	950.9150267
111	154.7611111	3986.911197	5329.085616	950.8867448
111	154.7715278	3986.904956	5328.987171	950.8878732
111	154.7819444	3986.884544	5328.85815	950.9226422
111	154.7923611	3986.872438	5328.742563	950.8977785
111	154.8027778	3986.857856	5328.619771	950.8651536
111	154.8131944	3986.830054	5328.463165	950.8686849
111	154.8236111	3986.829405	5328.384722	950.8567844
111	154.8342593	3986.804443	5328.235318	950.8396871
111	154.8550926	3986.782966	5328.038779	950.9142293
111	154.8653935	3986.753181	5327.877471	950.9073646
111	154.8756944	3986.740362	5327.762354	950.8591058
111	154.8861111	3986.715984	5327.612789	950.8524981
111	154.8965278	3986.695392	5327.486521	950.8585246
111	154.9070602	3986.697729	5327.42336	950.8231818
111	154.9173611	3986.677484	5327.30236	950.8577352
111	154.9277778	3986.654286	5327.149801	950.8407566
111	154.9381944	3986.636723	5327.03351	950.85191
111	154.9486111	3986.624887	5326.926118	950.8477743
111	154.9590278	3986.61475	5326.812713	950.8229669
111	154.9694444	3986.588946	5326.68279	950.860105
