id,t,x,y,z
4,172.278125,496131.704226974,6776161.93173182,-51.5126279
4,172.2850694,496131.687885571,6776161.82568059,-51.5092824
4,172.2920139,496131.684852838,6776161.75530198,-51.5185492000001
4,172.2989583,496131.67497912,6776161.65781868,-51.5480523
4,172.3059028,496131.668582981,6776161.57782604,-51.5598983
4,172.3128472,496131.669806505,6776161.51394225,-51.5919305
4,172.3267361,496131.639681676,6776161.31441072,-51.5777121
4,172.3475694,496131.605848916,6776161.02599288,-51.6182641
4,172.3545139,496131.594418329,6776160.94224923,-51.604862
4,172.3614583,496131.597063017,6776160.89127044,-51.6167055
4,172.3684028,496131.584133058,6776160.78953104,-51.6311949
4,172.3753472,496131.568699868,6776160.68857059,-51.6126088
4,172.3822917,496131.561664545,6776160.60880724,-51.6396733
4,172.3892361,496131.557152423,6776160.54139795,-51.6313075
4,172.4001736,496131.545300463,6776160.40498647,-51.6908826
4,172.403125,496131.537903299,6776160.36245465,-51.6804568
4,172.4100694,496131.529749185,6776160.27771927,-51.6947861
4,172.4170139,496131.518671236,6776160.18856132,-51.6889746000001
4,172.4239583,496131.517423497,6776160.1282434,-51.7110173
4,172.4309028,496131.503536408,6776160.03206145,-51.7128284
4,172.4378472,496131.505634971,6776159.98384464,-51.7069008
4,172.4447917,496131.485292733,6776159.86330762,-51.7188146
4,172.4517361,496131.464454713,6776159.74283238,-51.7103572
4,172.4586806,496131.466675745,6776159.70257518,-51.6996023
4,172.465625,496131.460376541,6776159.6385013,-51.726859
4,172.4725694,496131.445000566,6776159.53480463,-51.7235109
4,172.4795139,496131.428274128,6776159.43685282,-51.7102512
4,172.4934028,496131.425438073,6776159.32416425,-51.7290416
4,172.5003472,496131.400471364,6776159.1917607,-51.7307608
4,172.5072917,496131.403933509,6776159.143145,-51.7528404
4,172.5142361,496131.39463184,6776159.06412776,-51.7596262
4,172.5211806,496131.376529938,6776158.96157485,-51.736125
4,172.528125,496131.364285933,6776158.87547909,-51.7177081999999
4,172.5350694,496131.361904225,6776158.81545123,-51.7753797
4,172.5420139,496131.343207753,6776158.70491139,-51.777214
4,172.5489583,496131.331610495,6776158.62936838,-51.7588301
4,172.5559028,496131.328830647,6776158.57992701,-51.7557715
4,172.5628472,496131.320813153,6776158.50319319,-51.8033146
4,172.5697917,496131.290093836,6776158.37258723,-51.741785
4,172.5767361,496131.282059941,6776158.30384952,-51.7514058
4,172.5836806,496131.27106989,6776158.23060036,-51.7609183
4,172.590625,496131.266058408,6776158.16616687,-51.7627774
4,172.6045139,496131.25414844,6776158.02723658,-51.7893895
4,172.6114583,496131.2255552,6776157.89608901,-51.7507088
4,172.6184028,496131.236301236,6776157.87958347,-51.8031725
4,172.6253472,496131.221200547,6776157.78127885,-51.8202874999999
4,172.6392361,496131.182212966,6776157.56617491,-51.7935901
4,172.6461806,496131.18757388,6776157.52224446,-51.8130843
4,172.653125,496131.183716898,6776157.46270187,-51.8478752
4,172.6600694,496131.169128872,6776157.36681843,-51.8395843
4,172.6670139,496131.150825032,6776157.26428324,-51.8390539
4,172.6739583,496131.133603026,6776157.16142018,-51.8611414
4,172.6809028,496131.125831266,6776157.09244053,-51.8453307
4,172.6878472,496131.11585635,6776157.01111869,-51.8395024
4,172.7434028,496131.035510233,6776156.27560635,-51.893611
