444	4029.035506	5456.159679	957.36	159.5336806
444	4029.042654	5456.17649	957.36	159.534375
444	4029.009619	5456.059823	957.31	159.5427083
444	4028.995082	5455.974809	957.32	159.553125
444	4028.961077	5455.786736	957.25	159.5739583
444	4028.924305	5455.608768	957.27	159.5947917
444	4028.903949	5455.511925	957.27	159.6048611
444	4028.880325	5455.411141	957.26	159.6152778
444	4028.876968	5455.398345	957.26	159.6159722
444	4028.871269	5455.32617	957.22	159.6260417
444	4028.843416	5455.2158	957.21	159.6364583
444	4028.828306	5455.122512	957.20	159.646875
444	4028.636557	5454.302302	957.19	159.7305556
444	4028.539553	5453.842641	957.17	159.775
444	4028.441394	5453.438032	957.20	159.8135417
444	4028.418532	5453.319744	957.16	159.8239583
444	4028.407875	5453.247181	957.15	159.8326389
444	4028.388106	5453.141811	957.13	159.8447917
444	4028.362656	5453.033211	957.15	159.8552083
444	4028.33298	5452.90646	957.16	159.865625
444	4028.310629	5452.79942	957.10	159.8760417
444	4028.255928	5452.578457	957.18	159.896875
444	4028.233655	5452.468302	957.14	159.9072917
444	4028.209165	5452.362176	957.14	159.9180556
444	4028.181268	5452.2433	957.14	159.9277778
444	4028.177212	5452.170802	957.13	159.9381944
444	4028.134568	5452.035895	957.11	159.9489583
444	4028.122551	5451.961228	957.11	159.9590278
444	4028.101416	5451.842119	957.09	159.9697917
444	4028.089189	5451.761884	957.07	159.9798611
444	4028.090259	5451.761387	957.08	159.9802083
444	4028.063085	5451.659328	957.08	159.990625
444	4028.048053	5451.554623	957.05	160.0010417
444	4028.023505	5451.44857	957.04	160.0114583
444	4028.016698	5451.388726	957.08	160.021875
444	4027.985921	5451.271242	957.06	160.0322917
444	4027.953595	5451.14314	957.08	160.0427083
444	4027.946503	5451.074779	957.06	160.053125
444	4027.914667	5450.955017	957.05	160.0635417
444	4027.863908	5450.803835	957.12	160.0736111
444	4027.867487	5450.744763	957.08	160.084375
444	4027.840465	5450.634225	957.08	160.0947917
444	4027.818568	5450.495554	957.06	160.115625
444	4027.782006	5450.363583	957.05	160.1256944
444	4027.781911	5450.303655	957.02	160.1368056
444	4027.736517	5450.155796	957.03	160.146875
444	4027.730296	5450.089851	957.00	160.1572917
444	4027.678732	5449.864917	957.00	160.1777778
444	4027.650461	5449.754897	957.05	160.1885417
444	4027.635391	5449.670295	957.06	160.1986111
444	4027.617452	5449.569927	957.05	160.209375
444	4027.594542	5449.465888	956.99	160.2197917
444	4027.561412	5449.278221	956.96	160.240625
444	4027.55248	5449.193688	956.94	160.2510417
444	4027.518768	5449.071902	956.92	160.2614583
444	4027.492406	5448.958259	956.98	160.271875
444	4027.47553	5448.863201	956.96	160.2822917
444	4027.452659	5448.747958	956.95	160.2927083
444	4027.416733	5448.615687	956.98	160.303125
444	4027.398602	5448.509695	956.94	160.3135417
444	4027.381952	5448.420215	956.92	160.3239583
444	4027.332769	5448.274312	957.00	160.3340278
444	4027.297557	5448.067545	956.94	160.3552083
444	4027.086899	5447.038638	956.87	160.4538194
444	4027.076062	5446.9265	956.87	160.4697917
444	4026.952159	5446.372325	956.85	160.5215278
444	4026.908422	5446.161136	956.84	160.5427083
444	4026.853353	5445.992256	956.90	160.5527778
444	4026.744879	5445.377004	956.81	160.6260417
444	4026.646343	5444.945522	956.81	160.6673611
444	4026.549501	5444.470742	956.78	160.7190972
444	4026.542336	5444.439931	956.79	160.7211806
