Output order: Pnt Id	month	day	hour	min	dec day	 Hz	 V	 Sd	 East	 North	 Elev
CGR1	6	20	6	30	171.2708333	359.99	87.23667	131.869	4999.977	5131.716	1007.979
444	6	20	6	30	171.2708333	287.75778	92.78861	1045.908	4005.097	5318.62	950.808
CGR1	6	20	6	31	171.2715278	179.99222	272.76861	131.869	4999.982	5131.715	1007.991
444	6	20	6	31	171.2715278	107.75861	267.21778	1045.907	4005.098	5318.637	950.928
CGR1	6	20	6	45	171.28125	359.99056	87.23694	131.869	4999.978	5131.716	1007.978
444	6	20	6	45	171.28125	287.75	92.78944	1045.884	4005.077	5318.477	950.796
CGR1	6	20	6	46	171.2819444	179.99194	272.77028	131.869	4999.982	5131.715	1007.994
444	6	20	6	46	171.2819444	107.75167	267.21833	1045.882	4005.081	5318.506	950.939
CGR1	6	20	7	0	171.2916667	359.98972	87.23667	131.869	4999.977	5131.716	1007.978
444	6	20	7	0	171.2916667	287.74333	92.78778	1045.86	4005.062	5318.356	950.825
CGR1	6	20	7	1	171.2923611	179.9925	272.7725	131.869	4999.983	5131.715	1008
444	6	20	7	1	171.2923611	107.74472	267.21861	1045.858	4005.065	5318.378	950.942
CGR1	6	20	7	15	171.3020833	359.99	87.23611	131.869	4999.977	5131.716	1007.98
444	6	20	7	15	171.3020833	287.73722	92.78889	1045.835	4005.053	5318.24	950.808
CGR1	6	20	7	16	171.3027778	179.99278	272.77194	131.869	4999.983	5131.715	1007.999
444	6	20	7	16	171.3027778	107.73722	267.21639	1045.833	4005.05	5318.243	950.903
CGR1	6	20	7	30	171.3125	359.99083	87.23806	131.869	4999.979	5131.716	1007.976
444	6	20	7	30	171.3125	287.73139	92.7875	1045.814	4005.038	5318.133	950.834
CGR1	6	20	7	31	171.3131944	179.99167	272.77056	131.869	4999.981	5131.715	1007.995
444	6	20	7	31	171.3131944	107.72972	267.21778	1045.811	4005.027	5318.103	950.932
CGR1	6	20	7	45	171.3229167	359.98889	87.23583	131.869	4999.974	5131.716	1007.981
444	6	20	7	45	171.3229167	287.72056	92.79083	1045.791	4005.004	5317.939	950.774
CGR1	6	20	7	46	171.3236111	179.98861	272.77056	131.869	4999.974	5131.715	1007.995
444	6	20	7	46	171.3236111	107.71944	267.21444	1045.789	4004.994	5317.918	950.873
CGR1	6	20	8	0	171.3333333	359.99083	87.2375	131.869	4999.979	5131.716	1007.977
444	6	20	8	0	171.3333333	287.715	92.78889	1045.767	4004.993	5317.834	950.812
CGR1	6	20	8	1	171.3340278	179.99167	272.76944	131.869	4999.981	5131.715	1007.993
444	6	20	8	1	171.3340278	107.71556	267.21806	1045.765	4004.992	5317.844	950.937
CGR1	6	20	8	15	171.34375	359.99056	87.2375	131.869	4999.978	5131.716	1007.977
444	6	20	8	15	171.34375	287.70583	92.79139	1045.744	4004.967	5317.668	950.764
CGR1	6	20	8	16	171.3444444	179.9925	272.76889	131.869	4999.983	5131.715	1007.991
444	6	20	8	16	171.3444444	107.70861	267.21833	1045.744	4004.975	5317.72	950.945
CGR1	6	20	8	30	171.3541667	359.99083	87.23722	131.869	4999.979	5131.716	1007.977
444	6	20	8	30	171.3541667	287.7	92.79139	1045.72	4004.958	5317.56	950.768
CGR1	6	20	8	31	171.3548611	179.99111	272.76944	131.869	4999.98	5131.715	1007.993
444	6	20	8	31	171.3548611	107.70139	267.21917	1045.719	4004.958	5317.587	950.964
CGR1	6	20	8	45	171.3645833	359.99056	87.23889	131.869	4999.978	5131.716	1007.973
444	6	20	8	45	171.3645833	287.69222	92.78917	1045.697	4004.935	5317.419	950.807
CGR1	6	20	8	46	171.3652778	179.99222	272.76944	131.869	4999.982	5131.715	1007.993
444	6	20	8	46	171.3652778	107.69639	267.21667	1045.696	4004.954	5317.491	950.917
