t,x,y,z
2009-05-10T21:19:15Z,5756.10314723949,3194.24580664087,924.11839930212
2009-05-10T21:34:15Z,5756.02558347321,3194.37576094531,924.151579890138
2009-05-10T21:49:15Z,5756.0185551114,3194.54070660825,924.196925966796
2009-05-10T22:04:15Z,5755.96258832179,3194.68541679081,924.249117059279
2009-05-10T22:19:15Z,5755.94981122589,3194.85300050893,924.251869990491
2009-05-10T22:34:15Z,5755.87459876977,3194.99060228498,924.333158542728
2009-05-10T22:49:15Z,5755.85326447611,3195.15427655753,924.330764162352
2009-05-10T23:04:15Z,5755.78072945611,3195.29874670463,924.417369805259
2009-05-10T23:19:15Z,5755.80339289637,3195.48550955502,924.420266576016
2009-05-10T23:34:15Z,5755.72640907235,3195.63616987788,924.418235533264
2009-05-10T23:49:15Z,5755.6902659013,3195.79979094904,924.515211416555
2009-05-11T00:04:15Z,5755.64944741833,3195.96351591986,924.53703205938
2009-05-11T00:19:15Z,5755.58154330998,3196.11237734023,924.526249235633
2009-05-11T00:34:15Z,5755.57849914168,3196.28087501657,924.617747486222
2009-05-11T00:49:15Z,5755.48318280373,3196.42008343439,924.51132492769
2009-05-11T01:04:15Z,5755.45606090222,3196.58199230665,924.519203397782
2009-05-11T01:19:15Z,5755.44128351352,3196.75636630475,924.443615749654
2009-05-11T01:34:15Z,5755.42101809541,3196.92394874246,924.410595172287
2009-05-11T01:49:15Z,5755.36915407777,3197.07864199127,924.433970899235
2009-05-11T02:04:15Z,5755.32996885459,3197.23838098028,924.424877295695
2009-05-11T03:04:45Z,5755.24365060691,3197.91653237292,924.390581503513
2009-05-11T03:19:15Z,5755.27217000201,3198.10432713716,924.285865976812
2009-05-11T04:04:15Z,5755.26407861509,3198.63292574117,924.279271978346
2009-05-11T04:19:15Z,5755.21085381728,3198.79513552881,924.174914849115
2009-05-11T04:34:15Z,5755.16073906424,3198.94771798679,924.227214903881
2009-05-11T05:39:30Z,5755.15737375711,3199.73118178011,924.181930343687
2009-05-11T05:49:15Z,5755.18189428272,3199.84228248474,924.055874099378
2009-05-11T06:04:15Z,5755.15927551842,3199.9952758355,924.114589379843
2009-05-11T06:19:15Z,5755.10932325471,3200.15176637325,924.062951066506
2009-05-11T06:34:15Z,5755.11224672167,3200.32749628445,924.081151634467
2009-05-11T06:49:15Z,5755.06203807076,3200.47797086028,924.092421580232
2009-05-11T07:04:15Z,5754.94499763632,3200.59626623895,924.163233185149
2009-05-11T07:19:15Z,5754.93099749123,3200.76167127461,924.142086275644
2009-05-11T07:34:15Z,5754.89599885351,3200.91329294636,924.161689773007
2009-05-11T07:49:15Z,5754.88946100261,3201.07407714752,924.182896517051
2009-05-11T08:04:15Z,5754.7891878956,3201.19424597477,924.260317125798
2009-05-11T08:19:15Z,5754.85338055554,3201.3910107349,924.312426068448
2009-05-11T08:34:15Z,5754.7413897843,3201.50391405489,924.381219028874
2009-05-11T08:49:15Z,5754.78542742208,3201.69585704713,924.385715643024
2009-05-11T09:04:15Z,5754.68092645749,3201.81511440734,924.442678067539
2009-05-11T09:19:15Z,5754.69507686168,3201.988067085,924.484433545098
2009-05-11T09:34:15Z,5754.67962307425,3202.14578685744,924.5414198894
2009-05-11T09:49:15Z,5754.6222030876,3202.29356662294,924.557777046265
2009-05-11T10:04:15Z,5754.57560944594,3202.44192621436,924.591029263119
2009-05-11T10:19:15Z,5754.44592559064,3202.55528146817,924.588495322715
2009-05-11T10:34:15Z,5754.51457598426,3202.74552991947,924.711798340648
