t,x,y,z
130.971701388889,755.80339289637,-1804.51449044498,-75.5797334239844
130.982118055556,755.726409072349,-1804.36383012212,-75.5817644667362
130.992534722222,755.690265901299,-1804.20020905096,-75.4847885834447
131.002951388889,755.649447418326,-1804.03648408014,-75.4629679406198
131.013368055556,755.581543309983,-1803.88762265977,-75.4737507643673
131.023784722222,755.578499141684,-1803.71912498343,-75.3822525137776
131.034201388889,755.483182803732,-1803.57991656561,-75.4886750723099
131.044618055556,755.456060902221,-1803.41800769335,-75.4807966022182
131.055034722222,755.441283513517,-1803.24363369525,-75.5563842503464
131.065451388889,755.421018095407,-1803.07605125754,-75.5894048277135
131.075868055556,755.369154077771,-1802.92135800873,-75.5660291007648
131.086284722222,755.329968854589,-1802.76161901972,-75.5751227043049
131.128298611111,755.243650606907,-1802.08346762708,-75.6094184964874
131.138368055556,755.272170002007,-1801.89567286284,-75.7141340231881
131.169618055556,755.264078615093,-1801.36707425883,-75.7207280216539
131.180034722222,755.210853817275,-1801.20486447119,-75.8250851508849
131.190451388889,755.160739064239,-1801.05228201321,-75.7727850961189
131.235763888889,755.15737375711,-1800.26881821989,-75.818069656313
131.242534722222,755.181894282722,-1800.15771751526,-75.9441259006222
131.252951388889,755.159275518423,-1800.0047241645,-75.8854106201572
131.263368055556,755.10932325471,-1799.84823362675,-75.9370489334943
131.273784722222,755.112246721675,-1799.67250371555,-75.9188483655329
131.284201388889,755.062038070756,-1799.52202913972,-75.9075784197685
131.294618055556,754.944997636325,-1799.40373376105,-75.8367668148514
131.305034722222,754.93099749123,-1799.23832872539,-75.8579137243557
131.315451388889,754.89599885351,-1799.08670705364,-75.8383102269934
131.325868055556,754.889461002609,-1798.92592285248,-75.8171034829487
131.336284722222,754.789187895602,-1798.80575402523,-75.7396828742025
131.346701388889,754.853380555537,-1798.6089892651,-75.6875739315525
131.357118055556,754.741389784304,-1798.49608594511,-75.6187809711264
131.367534722222,754.785427422078,-1798.30414295287,-75.6142843569761
131.377951388889,754.680926457492,-1798.18488559266,-75.5573219324609
131.388368055556,754.695076861676,-1798.011932915,-75.5155664549022
131.398784722222,754.679623074251,-1797.85421314256,-75.4585801106
131.409201388889,754.622203087601,-1797.70643337706,-75.4422229537352
131.419618055556,754.575609445945,-1797.55807378564,-75.4089707368809
131.430034722222,754.445925590643,-1797.44471853183,-75.4115046772846
131.440451388889,754.514575984259,-1797.25447008053,-75.2882016593524
131.450868055556,754.474299995075,-1797.10580433047,-75.1988379626468
131.461284722222,754.384663725683,-1796.97138095746,-75.2642545009253
131.471701388889,754.372841055479,-1796.8048279052,-75.2649596472631
131.482118055556,754.343528686415,-1796.64715566665,-75.2418765639645
131.492534722222,754.353231096065,-1796.46602813699,-75.2321673016073
131.502951388889,754.319680524688,-1796.30488797963,-75.2565778826295
131.513368055556,754.215273786579,-1796.17481130112,-75.2367631840641
131.523784722222,754.256436629157,-1795.98963765184,-75.215463044174
131.534201388889,754.248707821,-1795.81539653629,-75.2159535907234
131.544618055556,754.180396040568,-1795.66591809099,-75.2845048119541
131.555034722222,754.213386985422,-1795.47675323242,-75.3105953697627
131.565451388889,754.232614275995,-1795.28997024629,-75.3399632713227
131.575868055556,754.175788543324,-1795.13716075306,-75.3728008931782
131.586284722222,754.158234791053,-1794.9615877849,-75.4513513186639
131.596701388889,754.187921452132,-1794.76908945324,-75.4602324929845
132.202777777778,752.928335659106,-1784.75295573331,-75.9011802878207
132.211284722222,752.889410119796,-1784.65198861117,-75.8647769366914
132.221701388889,752.897507333716,-1784.47115926902,-75.7838929457754
132.232118055556,752.851457847551,-1784.30115033117,-75.8836982801952
132.242534722222,752.853019703549,-1784.12662357352,-75.8215696992479
132.252951388889,752.837303118568,-1783.94377787928,-75.9348896173848
132.263194444444,752.800712660622,-1783.77016047773,-76.0126677807721
132.273611111111,752.774759185158,-1783.59352050967,-76.017726581634
132.284201388889,752.790173693439,-1783.41282216449,-75.9758952490536
132.294618055556,752.671156482394,-1783.2807159127,-76.0488140430324
132.305034722222,752.657885559031,-1783.10810872269,-75.9865404888711
132.315451388889,752.604041316537,-1782.94797583944,-75.9951494920855
132.325868055556,752.60623664778,-1782.77079457756,-75.9634034266995
132.336284722222,752.551231618945,-1782.62096124275,-75.8692041331653
132.346701388889,752.604539648772,-1782.43032023819,-75.6974101663695
132.357118055556,752.534095138713,-1782.27650386348,-75.7990102190095
132.367534722222,752.488798985596,-1782.11931670932,-75.7300890859333
132.377951388889,752.480097990676,-1781.94682873258,-75.7981220996824
132.388368055556,752.423545079249,-1781.79772008892,-75.7276399492891
132.398784722222,752.335223238483,-1781.6579814758,-75.6756161474558
132.409201388889,752.292631796213,-1781.50289035918,-75.5814886265879
132.419618055556,752.313979888828,-1781.31487101907,-75.5885637672776
132.429861111111,752.200761567627,-1781.18991099479,-75.5384051175832
132.440451388889,752.232166973027,-1780.99973425975,-75.45768978717
132.450868055556,752.166555886526,-1780.85306391028,-75.4581783716635
132.461284722222,752.163551508189,-1780.6703622867,-75.3772279843341
132.471701388889,752.096873443286,-1780.52551316516,-75.371013053944
132.482118055556,752.078251361292,-1780.35789487724,-75.2819409062913
132.492534722222,752.06692994432,-1780.17724359723,-75.3124453125414
132.502951388889,752.025207450602,-1780.01348759478,-75.3498442170475
132.513368055556,751.97768637842,-1779.85118202197,-75.3466705298944
132.523784722222,751.980605947299,-1779.66747826965,-75.3198532492831
132.534201388889,751.925966522158,-1779.50568119666,-75.3756853868997
132.544618055556,751.935139052175,-1779.30651339466,-75.3821726680866
132.555034722222,751.884970663177,-1779.15315917393,-75.4248536923392
132.565451388889,751.897894671319,-1778.95427167089,-75.4128324140933
132.575868055556,751.898933290404,-1778.77059264867,-75.4551889139786
132.586284722222,751.816770533749,-1778.61949969926,-75.4687534017655
132.596701388889,751.821239769257,-1778.43532646644,-75.4756916697447
132.627951388889,751.859085045463,-1777.85429958785,-75.5785056254682
132.982118055556,750.9842168714,-1771.76087644591,-75.9660731374931
133.044618055556,750.817560288112,-1770.70106847467,-75.7753763874659
133.075868055556,750.699665292204,-1770.18447594063,-75.7682695805654
