t,x,y,z
2009-05-12T13:19:15Z,497596.460950743,6778005.02436479,924.575146307661
2009-05-12T13:34:15Z,497596.319681156,6778004.88377257,924.587167585907
2009-05-12T13:49:15Z,497596.197385702,6778004.74672191,924.544811086021
2009-05-12T14:04:15Z,497596.15903953,6778004.57906342,924.531246598234
2009-05-12T14:19:15Z,497596.03384456,6778004.44391175,924.524308330255
2009-05-12T15:04:15Z,497595.621074823,6778004.03324687,924.421494374532
2009-05-12T23:34:15Z,497592.245895003,6777998.88510536,924.033926862507
2009-05-13T01:04:15Z,497591.669730323,6777997.98011828,924.224623612534
2009-05-13T01:49:15Z,497591.41637543,6777997.51473846,924.231730419435
2009-05-13T04:36:45Z,497590.185638688,6777995.77621313,924.045130409179
2009-05-13T04:49:15Z,497590.153158574,6777995.64156187,923.996870709457
2009-05-13T05:04:15Z,497590.017454249,6777995.4939881,924.015857781477
2009-05-13T05:19:15Z,497589.845043088,6777995.36077587,924.023013682302
2009-05-13T05:34:15Z,497589.755497274,6777995.1926028,924.005273299149
2009-05-13T05:49:15Z,497589.645656011,6777995.03505244,923.953831896639
2009-05-13T06:04:15Z,497589.557928345,6777994.87494717,923.903898679912
2009-05-13T06:19:15Z,497589.454785401,6777994.71624576,923.891026183017
2009-05-13T06:34:15Z,497589.29511455,6777994.58126464,923.919911929643
2009-05-13T06:49:15Z,497589.213825373,6777994.41655346,923.886866530756
2009-05-13T07:04:15Z,497589.088916088,6777994.26659622,923.897428178859
2009-05-13T07:19:15Z,497588.999667816,6777994.10709118,923.887776806199
2009-05-13T07:34:15Z,497588.940724309,6777993.93788323,923.925068475539
2009-05-13T07:49:15Z,497588.794432532,6777993.80310929,923.926939893973
2009-05-13T08:04:15Z,497588.746916682,6777993.63375175,923.950673246242
2009-05-13T08:19:15Z,497588.628616172,6777993.48758994,923.966034307059
2009-05-13T08:34:15Z,497588.603548453,6777993.31146883,923.981354225155
2009-05-13T08:49:15Z,497588.462397597,6777993.17609706,924.01000153115
2009-05-13T09:04:15Z,497588.416484829,6777993.00623282,924.072270953676
2009-05-13T09:19:15Z,497588.316447425,6777992.85920354,924.01033487736
2009-05-13T09:34:15Z,497588.199550279,6777992.71711927,924.084168664922
2009-05-13T09:49:15Z,497588.14116749,6777992.54684521,924.113078180629
2009-05-13T10:04:15Z,497588.074782088,6777992.3843122,924.175300741216
2009-05-13T10:19:15Z,497587.885037477,6777992.26161284,924.183949663648
2009-05-13T10:34:15Z,497587.841213536,6777992.09532324,924.2728176757
2009-05-13T10:49:15Z,497587.761811711,6777991.93334306,924.269831334726
2009-05-13T11:04:15Z,497587.677499135,6777991.78308081,924.33178501371
2009-05-13T11:19:15Z,497587.628519879,6777991.60922951,924.337235283372
2009-05-13T11:34:15Z,497587.533454536,6777991.45574392,924.362590337375
2009-05-13T11:49:15Z,497587.393106147,6777991.31439623,924.381353797113
2009-05-13T12:04:15Z,497587.331361314,6777991.15245598,924.431716816708
2009-05-13T12:19:15Z,497587.249267702,6777990.9928782,924.426994569496
2009-05-13T12:34:15Z,497587.195312097,6777990.83316473,924.60605259323
2009-05-13T12:49:15Z,497586.976786545,6777990.71078001,924.519611234987
2009-05-13T13:04:15Z,497586.975186398,6777990.51781549,924.45656106876
2009-05-13T13:19:15Z,497586.801931727,6777990.38847987,924.463558629554
2009-05-13T13:34:15Z,497586.734011587,6777990.2184577,924.4858282599
2009-05-13T13:49:15Z,497586.616324251,6777990.0681759,924.471167589767
2009-05-13T14:04:15Z,497586.506632359,6777989.91278333,924.448238365965
2009-05-13T14:19:15Z,497586.427418264,6777989.74579788,924.415333464325
2009-05-13T14:34:15Z,497586.379140132,6777989.57127808,924.460945015954
2009-05-13T14:49:15Z,497586.176314665,6777989.44266503,924.439855026168
2009-05-13T15:04:15Z,497586.06983213,6777989.28355801,924.353495941122
2009-05-13T15:34:15Z,497585.860374691,6777988.95992072,924.281308016898
2009-05-13T16:04:15Z,497585.598143373,6777988.64670508,924.191032372885
2009-05-13T17:19:15Z,497584.994104891,6777987.84601277,923.941316632941
2009-05-13T17:34:15Z,497584.869313565,6777987.68433834,923.863782300386
