158.083333	5.977
158.125000	6.114
158.166667	5.799
158.208333	5.07
158.250000	4.036
158.291667	2.895
158.333333	1.865
158.375000	1.179
158.416667	1.047
158.458333	1.49
158.500000	2.289
158.541667	3.289
158.583333	4.117
158.625000	4.736
158.666667	5.102
158.708333	5.076
158.750000	4.72
158.791667	4.138
158.833333	3.485
158.875000	3.003
158.916667	2.917
158.958333	3.243
159.000000	3.88
159.041667	4.611
159.083333	5.248
159.125000	5.655
159.166667	5.718
159.208333	5.402
159.250000	4.746
159.291667	3.826
159.333333	2.809
159.375000	1.931
159.416667	1.416
159.458333	1.386
159.500000	1.843
159.541667	2.607
159.583333	3.43
159.625000	4.156
159.666667	4.739
159.708333	5.09
159.750000	5.064
159.791667	4.693
159.833333	4.113
159.875000	3.503
159.916667	3.102
159.958333	3.013
160.000000	3.266
160.041667	3.792
160.083333	4.415
160.125000	4.963
160.166667	5.284
160.208333	5.353
160.250000	5.111
160.291667	4.52
160.333333	3.714
160.375000	2.817
160.416667	2.103
160.458333	1.704
160.500000	1.736
160.541667	2.166
160.583333	2.84
160.625000	3.56
160.666667	4.228
160.708333	4.74
160.750000	5.051
160.791667	5.03
160.833333	4.644
160.875000	4.057
160.916667	3.507
160.958333	3.131
161.000000	3.019
161.041667	3.197
161.083333	3.593
161.125000	4.089
161.166667	4.564
161.208333	4.888
161.250000	4.997
161.291667	4.801
161.333333	4.317
161.375000	3.652
161.416667	2.937
161.458333	2.337
161.500000	2.022
161.541667	2.064
161.583333	2.459
161.625000	3.058
161.666667	3.724
161.708333	4.344
161.750000	4.825
161.791667	5.076
161.833333	5.016
161.875000	4.665
161.916667	4.13
161.958333	3.552
162.000000	3.111
162.041667	2.917
162.083333	3.007
162.125000	3.339
162.166667	3.802
162.208333	4.242
162.250000	4.55
162.291667	4.689
162.333333	4.609
162.375000	4.255
162.416667	3.704
162.458333	3.107
162.500000	2.62
162.541667	2.371
162.583333	2.423
162.625000	2.75
162.666667	3.259
162.708333	3.877
162.750000	4.492
162.791667	4.962
162.833333	5.171
162.875000	5.06
162.916667	4.67
162.958333	4.101
163.000000	3.521
163.041667	3.063
163.083333	2.812
163.125000	2.819
163.166667	3.066
163.208333	3.486
163.250000	3.961
163.291667	4.35
163.333333	4.545
163.375000	4.513
163.416667	4.24
163.458333	3.784
163.500000	3.276
163.541667	2.895
163.583333	2.672
163.625000	2.681
163.666667	3.007
163.708333	3.531
163.750000	4.164
163.791667	4.769
163.833333	5.185
163.875000	5.31
163.916667	5.144
163.958333	4.71
164.000000	4.11
164.041667	3.47
164.083333	2.95
164.125000	2.644
164.166667	2.627
164.208333	2.874
164.250000	3.282
164.291667	3.759
164.333333	4.195
164.375000	4.483
164.416667	4.541
164.458333	4.317
164.500000	3.878
164.541667	3.453
164.583333	3.1
164.625000	2.883
164.666667	2.908
164.708333	3.214
164.750000	3.773
164.791667	4.428
164.833333	4.98
164.875000	5.328
164.916667	5.388
164.958333	5.153
165.000000	4.629
165.041667	3.957
165.083333	3.258
165.125000	2.658
165.166667	2.306
165.208333	2.298
165.250000	2.644
165.291667	3.192
165.333333	3.723
165.375000	4.133
165.416667	4.468
165.458333	4.552
165.500000	4.354
165.541667	4.032
165.583333	3.589
165.625000	3.165
165.666667	2.972
165.708333	3.063
165.750000	3.488
165.791667	4.088
165.833333	4.698
165.875000	5.156
165.916667	5.4
165.958333	5.381
166.000000	5.039
166.041667	4.421
166.083333	3.643
166.125000	2.869
166.166667	2.257
166.208333	1.965
166.250000	2.027
166.291667	2.452
166.333333	3.028
166.375000	3.597
166.416667	4.146
166.458333	4.506
166.500000	4.579
166.541667	4.364
166.583333	3.943
166.625000	3.478
166.666667	3.094
166.708333	2.951
166.750000	3.139
166.791667	3.611
166.833333	4.23
166.875000	4.822
166.916667	5.263
166.958333	5.439
167.000000	5.29
167.041667	4.795
167.083333	4.069
167.125000	3.225
167.166667	2.449
167.208333	1.91
167.250000	1.758
167.291667	1.985
167.333333	2.534
167.375000	3.212
167.416667	3.863
167.458333	4.346
167.500000	4.61
167.541667	4.604
167.583333	4.342
167.625000	3.897
167.666667	3.416
167.708333	3.064
167.750000	3.013
167.791667	3.296
167.833333	3.852
167.875000	4.493
167.916667	5.069
167.958333	5.437
168.000000	5.482
168.041667	5.17
168.083333	4.557
168.125000	3.775
168.166667	2.925
168.208333	2.151
168.250000	1.688
168.291667	1.649
168.333333	2.053
168.375000	2.724
168.416667	3.485
168.458333	4.106
168.500000	4.551
168.541667	4.748
168.583333	4.689
168.625000	4.308
168.666667	3.788
168.708333	3.326
168.750000	3.05
168.791667	3.147
168.833333	3.53
168.875000	4.131
168.916667	4.777
168.958333	5.269
169.000000	5.48
169.041667	5.398
169.083333	4.976
169.125000	4.243
169.166667	3.352
169.208333	2.455
169.250000	1.738
169.291667	1.452
169.333333	1.643
169.375000	2.185
169.416667	2.91
169.458333	3.63
169.500000	4.236
169.541667	4.594
169.583333	4.683
169.625000	4.451
169.666667	4.017
169.708333	3.537
169.750000	3.126
169.791667	3.006
169.833333	3.207
169.875000	3.716
169.916667	4.382
169.958333	5.011
170.000000	5.381
170.041667	5.493
170.083333	5.247
170.125000	4.673
170.166667	3.825
170.208333	2.911
170.250000	1.981
170.291667	1.427
170.333333	1.345
170.375000	1.63
170.416667	2.305
170.458333	3.219
170.500000	3.97
170.541667	4.518
170.583333	4.746
170.625000	4.664
170.666667	4.377
170.708333	3.93
170.750000	3.498
170.791667	3.19
170.833333	3.153
170.875000	3.452
170.916667	4.075
170.958333	4.736
171.000000	5.283
171.041667	5.556
171.083333	5.494
171.125000	5.102
171.166667	4.411
171.208333	3.498
171.250000	2.5
171.291667	1.726
171.333333	1.323
171.375000	1.476
171.416667	2.028
171.458333	2.775
171.500000	3.598
171.541667	4.311
171.583333	4.686
171.625000	4.726
171.666667	4.577
171.708333	4.225
171.750000	3.799
171.791667	3.369
171.833333	3.11
171.875000	3.201
171.916667	3.69
171.958333	4.361
172.000000	5
172.041667	5.399
172.083333	5.53
172.125000	5.312
172.166667	4.785
172.208333	4.021
172.250000	3.081
172.291667	2.186
172.333333	1.568
172.375000	1.419
172.416667	1.712
172.458333	2.378
172.500000	3.191
172.541667	3.971
172.583333	4.456
172.625000	4.697
172.666667	4.723
172.708333	4.49
172.750000	4.092
172.791667	3.612
172.833333	3.219
172.875000	3.104
172.916667	3.354
172.958333	3.907
173.000000	4.571
173.041667	5.125
173.083333	5.423
173.125000	5.396
173.166667	5.074
173.208333	4.48
173.250000	3.661
173.291667	2.762
173.333333	1.994
173.375000	1.651
173.416667	1.676
173.458333	2.077
173.500000	2.765
173.541667	3.591
173.583333	4.213
173.625000	4.592
173.666667	4.754
173.708333	4.651
173.750000	4.368
173.791667	3.935
173.833333	3.487
173.875000	3.166
173.916667	3.194
173.958333	3.531
174.000000	4.066
174.041667	4.644
174.083333	5.102
174.125000	5.292
174.166667	5.19
174.208333	4.794
174.250000	4.107
174.291667	3.287
174.333333	2.482
174.375000	1.836
174.416667	1.641
174.458333	1.893
174.500000	2.439
174.541667	3.186
174.583333	3.812
174.625000	4.314
174.666667	4.659
174.708333	4.756
174.750000	4.635
174.791667	4.293
174.833333	3.818
174.875000	3.335
174.916667	3.102
174.958333	3.222
175.000000	3.635
175.041667	4.178
175.083333	4.668
175.125000	4.995
175.166667	5.08
175.208333	4.914
175.250000	4.474
175.291667	3.828
175.333333	3.092
175.375000	2.387
175.416667	1.842
175.458333	1.816
175.500000	2.159
175.541667	2.845
175.583333	3.49
175.625000	4.03
175.666667	4.485
175.708333	4.734
175.750000	4.765
175.791667	4.575
175.833333	4.162
175.875000	3.631
175.916667	3.214
175.958333	3.068
176.000000	3.218
176.041667	3.6
176.083333	4.078
176.125000	4.487
176.166667	4.688
176.208333	4.74
176.250000	4.561
176.291667	4.167
176.333333	3.619
176.375000	2.933
176.416667	2.313
176.458333	1.977
176.500000	2.05
176.541667	2.538
176.583333	3.105
176.625000	3.643
176.666667	4.193
176.708333	4.581
176.750000	4.833
176.791667	4.835
176.833333	4.56
176.875000	4.058
176.916667	3.527
176.958333	3.139
177.000000	2.983
177.041667	3.123
177.083333	3.451
177.125000	3.855
177.166667	4.225
177.208333	4.48
177.250000	4.543
177.291667	4.43
177.333333	4.082
177.375000	3.509
177.416667	2.933
177.458333	2.469
177.500000	2.236
177.541667	2.417
177.583333	2.819
177.625000	3.325
177.666667	3.948
177.708333	4.478
177.750000	4.845
177.791667	5.029
177.833333	4.905
177.875000	4.519
177.916667	4.025
177.958333	3.483
178.000000	3.043
178.041667	2.819
178.083333	2.87
178.125000	3.193
178.166667	3.627
178.208333	4.028
178.250000	4.245
178.291667	4.356
178.333333	4.286
178.375000	4.027
178.416667	3.573
178.458333	3.052
178.500000	2.616
178.541667	2.487
178.583333	2.646
178.625000	3.019
178.666667	3.608
178.708333	4.203
178.750000	4.688
178.791667	5.095
178.833333	5.225
178.875000	5.048
178.916667	4.598
178.958333	3.961
179.000000	3.304
179.041667	2.775
179.083333	2.511
179.125000	2.556
179.166667	2.874
179.208333	3.299
179.250000	3.721
179.291667	4.086
179.333333	4.351
179.375000	4.401
179.416667	4.143
179.458333	3.715
179.500000	3.176
179.541667	2.814
179.583333	2.671
179.625000	2.801
179.666667	3.22
179.708333	3.795
179.750000	4.406
179.791667	4.961
179.833333	5.337
179.875000	5.39
179.916667	5.127
179.958333	4.544
180.000000	3.785
180.041667	3.027
180.083333	2.458
180.125000	2.152
180.166667	2.146
180.208333	2.442
180.250000	2.935
180.291667	3.517
180.333333	4.039
180.375000	4.346
180.416667	4.397
180.458333	4.203
180.500000	3.799
180.541667	3.325
180.583333	2.947
180.625000	2.745
180.666667	2.837
180.708333	3.289
180.750000	3.963
180.791667	4.634
180.833333	5.196
180.875000	5.52
180.916667	5.538
180.958333	5.218
181.000000	4.561
181.041667	3.704
181.083333	2.801
181.125000	2.063
181.166667	1.644
181.208333	1.676
181.250000	2.108
181.291667	2.785
181.333333	3.488
181.375000	4.098
181.416667	4.491
181.458333	4.598
181.500000	4.427
181.541667	4.028
181.583333	3.533
181.625000	3.079
181.666667	2.855
181.708333	2.976
181.750000	3.47
181.791667	4.211
181.833333	4.976
181.875000	5.585
181.916667	5.864
181.958333	5.759
182.000000	5.299
182.041667	4.52
182.083333	3.571
182.125000	2.601
182.166667	1.781
182.208333	1.336
182.250000	1.403
182.291667	1.919
182.333333	2.707
182.375000	3.559
182.416667	4.294
182.458333	4.754
182.500000	4.874
182.541667	4.663
182.583333	4.199
182.625000	3.622
182.666667	3.109
182.708333	2.871
182.750000	3.027
182.791667	3.592
182.833333	4.402
182.875000	5.19
182.916667	5.819
182.958333	6.125
183.000000	5.979
183.041667	5.415
183.083333	4.508
183.125000	3.395
183.166667	2.284
183.208333	1.448
183.250000	1.043
183.291667	1.19
183.333333	1.813
183.375000	2.714
183.416667	3.639
183.458333	4.432
183.500000	4.928
183.541667	5.033
183.583333	4.781
183.625000	4.226
183.666667	3.59
183.708333	3.055
183.750000	2.819
183.791667	3.051
183.833333	3.674
183.875000	4.558
183.916667	5.399
183.958333	6.009
184.000000	6.255
184.041667	6.088
184.083333	5.439
184.125000	4.392
184.166667	3.18
184.208333	2.034
184.250000	1.183
184.291667	0.846
184.333333	1.089
184.375000	1.808
184.416667	2.812
184.458333	3.821
184.500000	4.628
184.541667	5.102
184.583333	5.184
184.625000	4.821
184.666667	4.215
184.708333	3.507
184.750000	2.911
184.791667	2.726
184.833333	3.019
184.875000	3.719
184.916667	4.658
184.958333	5.508
185.000000	6.079
185.041667	6.284
185.083333	6.036
185.125000	5.316
185.166667	4.218
185.208333	2.961
185.250000	1.798
185.291667	0.939
185.333333	0.653
185.375000	1.078
185.416667	1.964
185.458333	2.999
185.500000	3.999
185.541667	4.761
185.583333	5.163
185.625000	5.167
185.666667	4.78
185.708333	4.095
185.750000	3.328
185.791667	2.752
185.833333	2.589
185.875000	2.963
185.916667	3.761
185.958333	4.707
186.000000	5.507
186.041667	6.047
186.083333	6.211
186.125000	5.902
186.166667	5.113
186.208333	4.001
186.250000	2.739
186.291667	1.62
186.333333	0.921
186.375000	0.809
186.416667	1.332
186.458333	2.251
186.500000	3.3
186.541667	4.276
186.583333	4.973
186.625000	5.289
186.666667	5.187
186.708333	4.701
186.750000	3.986
186.791667	3.241
186.833333	2.712
186.875000	2.626
186.916667	3.019
186.958333	3.777
187.000000	4.674
187.041667	5.459
187.083333	5.965
187.125000	6.056
187.166667	5.68
187.208333	4.855
187.250000	3.749
187.291667	2.614
187.333333	1.675
187.375000	1.131
187.416667	1.156
187.458333	1.731
187.500000	2.67
187.541667	3.696
187.583333	4.579
187.625000	5.166
187.666667	5.383
187.708333	5.186
187.750000	4.642
187.791667	3.899
187.833333	3.146
187.875000	2.677
187.916667	2.655
187.958333	3.095
188.000000	3.846
188.041667	4.634
188.083333	5.263
188.125000	5.632
188.166667	5.632
188.208333	5.275
188.250000	4.501
188.291667	3.513
188.333333	2.47
188.375000	1.628
188.416667	1.25
188.458333	1.438
188.500000	2.08
188.541667	3.019
188.583333	3.949
188.625000	4.694
188.666667	5.155
188.708333	5.286
188.750000	5.042
188.791667	4.484
188.833333	3.73
188.875000	3.032
188.916667	2.612
188.958333	2.626
189.000000	3.024
189.041667	3.707
189.083333	4.432
189.125000	4.987
189.166667	5.258
189.208333	5.225
189.250000	4.826
189.291667	4.102
189.333333	3.194
189.375000	2.355
189.416667	1.733
189.458333	1.526
189.500000	1.868
189.541667	2.651
189.583333	3.495
189.625000	4.253
189.666667	4.872
189.708333	5.192
189.750000	5.252
189.791667	4.988
189.833333	4.459
189.875000	3.711
189.916667	3.031
189.958333	2.639
190.000000	2.639
190.041667	3.032
190.083333	3.643
190.125000	4.221
190.166667	4.638
190.208333	4.844
190.250000	4.796
190.291667	4.496
190.333333	3.984
190.375000	3.245
190.416667	2.554
190.458333	2.116
190.500000	2.062
190.541667	2.468
190.583333	3.123
190.625000	3.811
190.666667	4.451
190.708333	4.93
190.750000	5.21
190.791667	5.216
190.833333	4.886
190.875000	4.306
190.916667	3.619
190.958333	3.021
191.000000	2.693
191.041667	2.712
191.083333	3.043
191.125000	3.5
191.166667	3.952
191.208333	4.292
191.250000	4.498
191.291667	4.543
191.333333	4.358
191.375000	3.939
191.416667	3.358
191.458333	2.827
191.500000	2.513
191.541667	2.57
191.583333	2.927
191.625000	3.486
191.666667	4.052
191.708333	4.602
191.750000	5.01
191.791667	5.255
191.833333	5.215
191.875000	4.869
191.916667	4.268
191.958333	3.607
192.000000	3.041
192.041667	2.725
192.083333	2.732
192.125000	2.968
192.166667	3.313
192.208333	3.662
192.250000	3.988
192.291667	4.253
192.333333	4.353
192.375000	4.222
192.416667	3.888
192.458333	3.451
192.500000	3.05
192.541667	2.947
192.583333	3.033
192.625000	3.304
192.666667	3.785
192.708333	4.244
192.750000	4.696
192.791667	5.051
192.833333	5.217
192.875000	5.135
192.916667	4.747
192.958333	4.172
193.000000	3.526
193.041667	2.987
193.083333	2.659
193.125000	2.581
193.166667	2.718
193.208333	3.002
193.250000	3.373
193.291667	3.743
193.333333	4.004
193.375000	4.176
193.416667	4.155
193.458333	3.964
193.500000	3.659
193.541667	3.38
193.583333	3.207
193.625000	3.196
193.666667	3.483
193.708333	3.884
193.750000	4.351
193.791667	4.773
193.833333	5.057
193.875000	5.16
193.916667	5.043
193.958333	4.659
194.000000	4.075
194.041667	3.408
194.083333	2.827
194.125000	2.44
194.166667	2.329
194.208333	2.508
194.250000	2.809
194.291667	3.207
194.333333	3.666
194.375000	4.032
194.416667	4.266
194.458333	4.286
194.500000	4.114
194.541667	3.862
194.583333	3.557
194.625000	3.326
194.666667	3.377
194.708333	3.598
194.750000	3.992
194.791667	4.471
194.833333	4.907
194.875000	5.172
194.916667	5.279
194.958333	5.094
195.000000	4.643
195.041667	4.003
195.083333	3.308
195.125000	2.682
195.166667	2.286
195.208333	2.201
195.250000	2.369
195.291667	2.736
195.333333	3.205
195.375000	3.709
195.416667	4.196
195.458333	4.46
195.500000	4.483
195.541667	4.302
195.583333	4
195.625000	3.649
195.666667	3.467
195.708333	3.466
195.750000	3.724
195.791667	4.165
195.833333	4.661
195.875000	5.093
195.916667	5.369
195.958333	5.393
196.000000	5.126
196.041667	4.565
196.083333	3.856
196.125000	3.094
196.166667	2.443
196.208333	2.039
196.250000	2.009
196.291667	2.301
196.333333	2.831
196.375000	3.428
196.416667	3.987
196.458333	4.374
196.500000	4.611
196.541667	4.585
196.583333	4.348
196.625000	3.95
196.666667	3.555
196.708333	3.33
196.750000	3.407
196.791667	3.754
196.833333	4.256
196.875000	4.796
196.916667	5.217
196.958333	5.44
197.000000	5.373
197.041667	4.984
197.083333	4.35
197.125000	3.535
197.166667	2.719
197.208333	2.089
197.250000	1.782
197.291667	1.893
197.333333	2.342
197.375000	2.988
197.416667	3.634
197.458333	4.153
197.500000	4.551
197.541667	4.736
197.583333	4.602
197.625000	4.254
197.666667	3.813
197.708333	3.402
197.750000	3.256
197.791667	3.462
197.833333	3.894
197.875000	4.472
197.916667	5.031
197.958333	5.399
198.000000	5.522
198.041667	5.355
198.083333	4.855
198.125000	4.077
198.166667	3.191
198.208333	2.35
198.250000	1.749
198.291667	1.553
198.333333	1.843
198.375000	2.448
198.416667	3.21
198.458333	3.872
198.500000	4.395
198.541667	4.784
198.583333	4.817
198.625000	4.495
198.666667	4.031
198.708333	3.551
198.750000	3.231
198.791667	3.23
198.833333	3.522
198.875000	4.049
198.916667	4.685
198.958333	5.241
199.000000	5.572
199.041667	5.611
199.083333	5.258
199.125000	4.591
199.166667	3.694
199.208333	2.744
199.250000	1.965
199.291667	1.564
199.333333	1.652
199.375000	2.118
199.416667	2.822
199.458333	3.597
199.500000	4.249
199.541667	4.666
199.583333	4.87
199.625000	4.742
199.666667	4.343
199.708333	3.787
199.750000	3.285
199.791667	3.042
199.833333	3.157
199.875000	3.626
199.916667	4.303
199.958333	4.951
200.000000	5.424
200.041667	5.654
200.083333	5.54
200.125000	5.071
200.166667	4.287
200.208333	3.318
200.250000	2.385
200.291667	1.739
200.333333	1.526
200.375000	1.805
200.416667	2.437
200.458333	3.236
200.500000	4.009
200.541667	4.596
200.583333	4.917
200.625000	4.953
200.666667	4.66
200.708333	4.139
200.750000	3.541
200.791667	3.113
200.833333	2.978
200.875000	3.244
200.916667	3.834
200.958333	4.56
201.000000	5.183
201.041667	5.575
201.083333	5.662
201.125000	5.394
201.166667	4.772
201.208333	3.896
201.250000	2.924
201.291667	2.086
201.333333	1.617
201.375000	1.589
201.416667	2.051
201.458333	2.822
201.500000	3.669
201.541667	4.427
201.583333	4.908
201.625000	5.086
201.666667	4.952
201.708333	4.517
201.750000	3.929
201.791667	3.352
201.833333	3.012
201.875000	3.044
201.916667	3.443
201.958333	4.079
202.000000	4.763
202.041667	5.315
202.083333	5.619
202.125000	5.586
202.166667	5.166
202.208333	4.396
202.250000	3.461
202.291667	2.541
202.333333	1.873
202.375000	1.592
202.416667	1.835
202.458333	2.451
202.500000	3.274
202.541667	4.091
202.583333	4.732
202.625000	5.053
202.666667	5.059
202.708333	4.747
202.750000	4.192
202.791667	3.562
202.833333	3.055
202.875000	2.83
202.916667	2.977
202.958333	3.463
203.000000	4.131
203.041667	4.771
203.083333	5.231
203.125000	5.402
203.166667	5.223
203.208333	4.695
203.250000	3.901
203.291667	3.028
203.333333	2.214
203.375000	1.717
203.416667	1.676
203.458333	2.091
203.500000	2.803
203.541667	3.657
203.583333	4.398
203.625000	4.897
203.666667	5.073
203.708333	4.949
203.750000	4.528
203.791667	3.924
203.833333	3.315
203.875000	2.892
203.916667	2.786
203.958333	3.025
204.000000	3.571
204.041667	4.205
204.083333	4.789
204.125000	5.166
204.166667	5.256
204.208333	4.989
204.250000	4.416
204.291667	3.644
204.333333	2.833
204.375000	2.207
204.416667	1.906
204.458333	2.015
204.500000	2.518
204.541667	3.278
204.583333	4.067
204.625000	4.677
204.666667	5.027
204.708333	5.082
204.750000	4.827
204.791667	4.332
204.833333	3.693
204.875000	3.09
204.916667	2.684
204.958333	2.619
205.000000	2.929
205.041667	3.483
205.083333	4.101
205.125000	4.611
205.166667	4.895
205.208333	4.887
205.250000	4.577
205.291667	4.028
205.333333	3.339
205.375000	2.673
205.416667	2.207
205.458333	2.043
205.500000	2.363
205.541667	3.005
205.583333	3.731
205.625000	4.431
205.666667	4.973
205.708333	5.248
205.750000	5.189
205.791667	4.818
205.833333	4.244
205.875000	3.604
205.916667	3.073
205.958333	2.754
206.000000	2.716
206.041667	2.976
206.083333	3.49
206.125000	4.061
206.166667	4.507
206.208333	4.735
206.250000	4.694
206.291667	4.352
206.333333	3.821
206.375000	3.267
206.416667	2.765
206.458333	2.438
206.500000	2.408
206.541667	2.87
206.583333	3.469
206.625000	4.136
206.666667	4.722
206.708333	5.118
206.750000	5.3
206.791667	5.174
206.833333	4.757
206.875000	4.137
206.916667	3.477
206.958333	2.933
207.000000	2.597
207.041667	2.551
207.083333	2.824
207.125000	3.288
207.166667	3.772
207.208333	4.155
207.250000	4.377
207.291667	4.421
207.333333	4.226
207.375000	3.831
207.416667	3.347
207.458333	2.959
207.500000	2.713
207.541667	2.784
207.583333	3.162
207.625000	3.741
207.666667	4.327
207.708333	4.831
207.750000	5.177
207.791667	5.303
207.833333	5.183
207.875000	4.763
207.916667	4.129
207.958333	3.431
208.000000	2.827
208.041667	2.463
208.083333	2.384
208.125000	2.597
208.166667	3.039
208.208333	3.503
208.250000	3.927
208.291667	4.216
208.333333	4.365
208.375000	4.303
208.416667	4.032
208.458333	3.663
208.500000	3.295
208.541667	3.097
208.583333	3.156
208.625000	3.456
208.666667	3.927
208.708333	4.505
208.750000	4.98
208.791667	5.334
208.833333	5.482
208.875000	5.333
208.916667	4.873
208.958333	4.226
209.000000	3.47
209.041667	2.803
209.083333	2.334
209.125000	2.156
209.166667	2.32
209.208333	2.715
209.250000	3.217
209.291667	3.743
209.333333	4.19
209.375000	4.417
209.416667	4.447
209.458333	4.249
209.500000	3.906
209.541667	3.551
209.583333	3.343
209.625000	3.32
209.666667	3.594
209.708333	4.081
209.750000	4.671
209.791667	5.194
209.833333	5.591
209.875000	5.757
209.916667	5.608
209.958333	5.134
210.000000	4.413
210.041667	3.57
210.083333	2.788
210.125000	2.213
210.166667	1.986
210.208333	2.094
210.250000	2.511
210.291667	3.102
210.333333	3.725
210.375000	4.277
210.416667	4.654
210.458333	4.738
210.500000	4.558
210.541667	4.213
210.583333	3.798
210.625000	3.46
210.666667	3.348
210.708333	3.551
210.750000	4.011
210.791667	4.652
210.833333	5.259
210.875000	5.732
210.916667	5.929
210.958333	5.802
211.000000	5.276
211.041667	4.444
211.083333	3.484
211.125000	2.554
211.166667	1.864
211.208333	1.576
211.250000	1.725
211.291667	2.215
211.333333	2.935
211.375000	3.716
211.416667	4.367
211.458333	4.806
211.500000	4.913
211.541667	4.73
211.583333	4.291
211.625000	3.77
211.666667	3.292
211.708333	3.114
211.750000	3.335
211.791667	3.875
211.833333	4.606
211.875000	5.307
211.916667	5.799
211.958333	6.002
212.000000	5.835
212.041667	5.28
212.083333	4.37
212.125000	3.259
212.166667	2.218
212.208333	1.43
212.250000	1.11
212.291667	1.343
212.333333	2.011
212.375000	2.873
212.416667	3.751
212.458333	4.493
212.500000	4.963
212.541667	5.056
212.583333	4.8
212.625000	4.221
212.666667	3.548
212.708333	3.007
212.750000	2.793
212.791667	3.07
212.833333	3.714
212.875000	4.549
212.916667	5.342
212.958333	5.911
213.000000	6.134
213.041667	5.919
213.083333	5.261
213.125000	4.21
213.166667	2.998
213.208333	1.877
213.250000	1.076
213.291667	0.839
213.333333	1.201
213.375000	2.017
213.416667	3.022
213.458333	3.969
213.500000	4.739
213.541667	5.175
213.583333	5.176
213.625000	4.76
213.666667	4.056
213.708333	3.247
213.750000	2.673
213.791667	2.495
213.833333	2.847
213.875000	3.618
213.916667	4.568
213.958333	5.41
214.000000	5.977
214.041667	6.177
214.083333	5.92
214.125000	5.174
214.166667	4.035
214.208333	2.743
214.250000	1.608
214.291667	0.882
214.333333	0.731
214.375000	1.286
214.416667	2.254
214.458333	3.357
214.500000	4.373
214.541667	5.141
214.583333	5.479
214.625000	5.332
214.666667	4.738
214.708333	3.908
214.750000	3.075
214.791667	2.478
214.833333	2.411
214.875000	2.879
214.916667	3.709
214.958333	4.682
215.000000	5.529
215.041667	6.053
215.083333	6.159
215.125000	5.772
215.166667	4.9
215.208333	3.731
215.250000	2.514
215.291667	1.46
215.333333	0.842
215.375000	0.902
215.416667	1.614
215.458333	2.701
215.500000	3.814
215.541667	4.821
215.583333	5.402
215.625000	5.519
215.666667	5.218
215.708333	4.546
215.750000	3.668
215.791667	2.869
215.833333	2.297
215.875000	2.265
215.916667	2.81
215.958333	3.733
216.000000	4.695
216.041667	5.444
216.083333	5.88
216.125000	5.889
216.166667	5.417
216.208333	4.551
216.250000	3.38
216.291667	2.18
216.333333	1.258
216.375000	0.991
216.416667	1.35
216.458333	2.218
216.500000	3.286
216.541667	4.364
216.583333	5.147
216.625000	5.551
216.666667	5.579
216.708333	5.133
216.750000	4.322
216.791667	3.391
216.833333	2.58
216.875000	2.17
216.916667	2.31
216.958333	2.936
217.000000	3.816
217.041667	4.686
217.083333	5.326
217.125000	5.622
217.166667	5.501
217.208333	4.972
217.250000	4.111
217.291667	3.083
217.333333	2.108
217.375000	1.444
217.416667	1.385
217.458333	1.876
217.500000	2.802
217.541667	3.832
217.583333	4.72
217.625000	5.299
217.666667	5.562
217.708333	5.398
217.750000	4.825
217.791667	4.024
