id,t,x,y,z
1,169.4798611,-1042.822,435.1565,-81.6535
1,169.4902778,-1042.8385,434.9965,-81.6425
1,169.5006944,-1042.854,434.849,-81.619
1,169.5111,-1042.875,434.6835,-81.6165
1,169.5215278,-1042.8915,434.5345,-81.6395
1,169.5319444,-1042.9195,434.3645,-81.643
1,169.5423611,-1042.943,434.211,-81.6385
1,169.5527778,-1042.9625,434.0635,-81.673
1,169.5631944,-1042.994,433.892,-81.716
1,169.5736111,-1043.0285,433.715,-81.7545
1,169.5840278,-1043.0645,433.545,-81.798
1,169.5944444,-1043.0975,433.3765,-81.864
1,169.6048611,-1043.139,433.1875,-81.924
1,169.6152778,-1043.169,433.036,-81.9825
1,169.6256944,-1043.2095,432.8565,-82.067
1,169.6361,-1043.259,432.657,-82.1655
1,169.6465278,-1043.3005,432.477,-82.242
1,169.6569444,-1043.351,432.2775,-82.3385
1,169.6673611,-1043.3935,432.101,-82.421
1,169.6777778,-1043.4435,431.908,-82.5025000000001
1,169.6881944,-1043.4875,431.7225,-82.6145
1,169.6986111,-1043.5335,431.541,-82.697
1,169.7090278,-1043.579,431.359,-82.778
1,169.7194444,-1043.623,431.167,-82.8975
1,169.7298611,-1043.675,430.969,-82.9400000000001
1,169.7402778,-1043.7075,430.801,-83.023
1,169.7506944,-1043.7415,430.633,-83.081
1,169.7611,-1043.7685,430.473,-83.1405
1,169.8440972,-1043.9315,429.204,-83.2875
1,169.8545139,-1043.9455,429.0485,-83.256
1,169.8652778,-1043.9485,428.9115,-83.245
1,169.8756944,-1043.957,428.7705,-83.1785
1,169.8857639,-1043.9655,428.6145,-83.1715
1,169.8961806,-1043.9695,428.4705,-83.126
1,169.9065972,-1043.9745,428.327,-83.0735
1,169.9173611,-1043.9795,428.1775,-83.043
1,169.9277778,-1043.986,428.0255,-82.9829999999999
1,169.9381944,-1043.993,427.8725,-82.927
1,169.9486111,-1043.9895,427.741,-82.8869999999999
1,169.9590278,-1043.993,427.5985,-82.8395
1,169.9694444,-1043.993,427.466,-82.775
1,169.9798611,-1044.002,427.3115,-82.735
1,169.9902778,-1044.005,427.177,-82.671
1,170.0006944,-1044.0125,427.0275,-82.647
1,170.0111,-1044.0255,426.8665,-82.6125
1,170.0215278,-1044.03,426.7365,-82.582
1,170.0315972,-1044.043,426.5795,-82.5650000000001
1,170.0423611,-1044.053,426.44,-82.546
1,170.0524306,-1044.0735,426.2735,-82.5309999999999
1,170.0631944,-1044.085,426.126,-82.5425
1,170.0736111,-1044.1115,425.9575,-82.5225
1,170.0836806,-1044.1255,425.817,-82.5295
1,170.0944444,-1044.151,425.648,-82.535
1,170.1048611,-1044.173,425.4855,-82.5735
1,170.1152778,-1044.2015,425.3195,-82.5725
1,170.1256944,-1044.2345,425.1345,-82.5925
1,170.1361,-1044.2595,424.98,-82.5925
1,170.1465278,-1044.2805,424.8225,-82.6665
1,170.1565972,-1044.3075,424.6635,-82.681
1,170.1673611,-1044.3415,424.483,-82.7055
1,170.1777778,-1044.3685,424.3155,-82.766
1,170.1881944,-1044.3995,424.146,-82.795
1,170.1982639,-1044.4275,423.9815,-82.822
1,170.2090278,-1044.46,423.795,-82.873
1,170.2194444,-1044.488,423.633,-82.8855
1,170.2295139,-1044.5155,423.465,-82.9015000000001
1,170.2402778,-1044.5415,423.303,-82.915
1,170.2503472,-1044.5645,423.1375,-82.941
1,170.2611,-1044.585,422.973,-82.968
1,170.2715278,-1044.606,422.8,-82.9924999999999
1,170.2815972,-1044.6255,422.6425,-82.985
1,170.2920139,-1044.635,422.504,-82.9705
1,170.3027778,-1044.659,422.33,-82.936
1,170.3131944,-1044.6795,422.1625,-82.9075
1,170.3236111,-1044.6805,422.029,-82.913
1,170.3340278,-1044.687,421.8845,-82.87
1,170.3444444,-1044.7005,421.7165,-82.847
1,170.3548611,-1044.7095,421.571,-82.7875
1,170.3649306,-1044.7135,421.419,-82.748
1,170.3756944,-1044.7195,421.269,-82.7125
1,170.3857639,-1044.721,421.13,-82.6585
1,170.3965278,-1044.721,420.986,-82.595
1,170.4069444,-1044.731,420.8235,-82.5359999999999
1,170.4173611,-1044.7275,420.6885,-82.4855
1,170.4277778,-1044.7215,420.5685,-82.3935
1,170.4381944,-1044.7345,420.398,-82.3565
1,170.4486111,-1044.7435,420.234,-82.306
1,170.4590278,-1044.743,420.0995,-82.2605
1,170.4694444,-1044.7505,419.9485,-82.2085
1,170.4798611,-1044.7565,419.803,-82.1704999999999
1,170.4902778,-1044.7655,419.6545,-82.135
1,170.5006944,-1044.781,419.492,-82.1115
1,170.5111,-1044.7975,419.334,-82.066
1,170.5215278,-1044.814,419.1815,-82.0599999999999
1,170.5319444,-1044.824,419.04,-82.0665
1,170.5423611,-1044.854,418.8595,-82.0665
1,170.5527778,-1044.8795,418.692,-82.075
1,170.5631944,-1044.9035,418.535,-82.085
1,170.5736111,-1044.931,418.366,-82.116
1,170.5840278,-1044.954,418.214,-82.1565000000001
1,170.5944444,-1044.9975,418.0175,-82.197
1,170.6045139,-1045.0295,417.852,-82.247
1,170.6152778,-1045.0695,417.67,-82.318
1,170.6256944,-1045.1075,417.4895,-82.3925
1,170.6361,-1045.1495,417.308,-82.4595
1,170.6465278,-1045.183,417.147,-82.529
1,170.6569444,-1045.2325,416.947,-82.6235
1,170.6673611,-1045.2795,416.76,-82.699
1,170.6777778,-1045.3195,416.5795,-82.8085
1,170.6881944,-1045.3715,416.378,-82.9
1,170.6986111,-1045.4185,416.196,-82.989
1,170.7090278,-1045.4645,416.005,-83.0885
2,168.8027778,-1150.217,981.0085,-79.458
2,168.8135417,-1150.1375,980.9625,-79.4589999999999
2,168.8239583,-1150.1545,980.808,-79.4299999999999
2,168.8350694,-1150.1725,980.6365,-79.412
2,168.8444444,-1150.194,980.4875,-79.395
2,168.8552083,-1150.1715,980.3765,-79.376
2,168.8701389,-1150.1815,980.1695,-79.3635
2,168.8756944,-1150.195,980.0775,-79.3315
2,168.8861,-1150.1905,979.947,-79.2995
2,168.896875,-1150.205,979.794,-79.279
2,168.9177083,-1150.1895,979.5425,-79.207
2,168.928125,-1150.2085,979.3845,-79.173
2,168.9385417,-1150.2165,979.241,-79.126
2,168.9489583,-1150.2245,979.0975,-79.0835
2,168.959375,-1150.228,978.9565,-79.098
2,168.9697917,-1150.209,978.8435,-79.0575
2,168.9802083,-1150.2325,978.6825,-79.0065
2,168.990625,-1150.2275,978.552,-78.987
2,169.0010417,-1150.23,978.4155,-78.9705
2,169.0114583,-1150.2415,978.265,-78.957
2,169.021875,-1150.2475,978.122,-78.9400000000001
2,169.0322917,-1150.24,977.996,-78.9285
2,169.0423611,-1150.2715,977.823,-78.9255000000001
2,169.053125,-1150.282,977.674,-78.92
2,169.0635417,-1150.2805,977.5415,-78.9
2,169.0739583,-1150.2825,977.4035,-78.889
2,169.084375,-1150.3045,977.24,-78.9165
2,169.0947917,-1150.305,977.1025,-78.9145
2,169.1052083,-1150.335,976.926,-78.9435
2,169.115625,-1150.343,976.781,-78.9525
2,169.1260417,-1150.352,976.6335,-78.9745
2,169.1364583,-1150.3735,976.47,-78.976
2,169.146875,-1150.403,976.2955,-78.997
2,169.1572917,-1150.4115,976.1465,-79.0285
2,169.1677083,-1150.412,976.006,-79.0549999999999
2,169.178125,-1150.441,975.8325,-79.082
2,169.1881944,-1150.4495,975.6855,-79.067
2,169.1989583,-1150.4555,975.539,-79.082
2,169.209375,-1150.4405,975.4185,-79.1125
2,169.2197917,-1150.462,975.252,-79.131
2,169.2302083,-1150.472,975.1045,-79.136
2,169.240625,-1150.4815,974.952,-79.1595
2,169.2506944,-1150.493,974.8005,-79.148
2,169.2614583,-1150.498,974.6575,-79.1145
2,169.271875,-1150.5115,974.507,-79.091
2,169.2822917,-1150.518,974.3565,-79.1224999999999
2,169.2927083,-1150.532,974.204,-79.088
2,169.3027778,-1150.542,974.0585,-79.0445
2,169.3135417,-1150.548,973.912,-79.0325
2,169.3239583,-1150.56,973.761,-79.003
2,169.334375,-1150.5575,973.6275,-78.985
2,169.3447917,-1150.554,973.4965,-78.932
2,169.3552083,-1150.5665,973.347,-78.8695
2,169.365625,-1150.5765,973.1975,-78.8345
2,169.3760417,-1150.5685,973.067,-78.823
2,169.3864583,-1150.5745,972.9215,-78.7945
2,169.396875,-1150.59,972.768,-78.7225
2,169.4072917,-1150.575,972.653,-78.6515000000001
2,169.4177083,-1150.5945,972.494,-78.6195
2,169.428125,-1150.5895,972.3625,-78.583
2,169.4385417,-1150.5985,972.217,-78.5355
2,169.4489583,-1150.6065,972.0675,-78.546
2,169.459375,-1150.6075,971.9295,-78.513
2,169.4697917,-1150.6155,971.7835,-78.4815
2,169.4802083,-1150.6205,971.6445,-78.447
2,169.490625,-1150.618,971.512,-78.4345
2,169.5010417,-1150.6345,971.362,-78.3680000000001
2,169.5114583,-1150.6495,971.204,-78.413
2,169.521875,-1150.6585,971.0565,-78.4305000000001
2,169.5322917,-1150.6705,970.9085,-78.4365
2,169.5427083,-1150.6825,970.762,-78.391
2,169.553125,-1150.697,970.6085,-78.428
2,169.5635417,-1150.7055,970.464,-78.4435
2,169.5739583,-1150.723,970.303,-78.4965
2,169.584375,-1150.738,970.152,-78.4965
2,169.5947917,-1150.762,969.9835,-78.549
2,169.6052083,-1150.7785,969.8275,-78.5885
2,169.615625,-1150.7985,969.6695,-78.582
2,169.6260417,-1150.8315,969.4895,-78.6745
2,169.6364583,-1150.843,969.335,-78.735
2,169.646875,-1150.871,969.1625,-78.7855
2,169.6572917,-1150.893,968.9975,-78.8275
2,169.6677083,-1150.9095,968.8375,-78.8835
2,169.678125,-1150.9335,968.67,-78.9385
2,169.6885417,-1150.9655,968.489,-79.0165
2,169.6989583,-1150.9995,968.3125,-79.0465
2,169.709375,-1151.005,968.1695,-79.072
2,169.7197917,-1151.013,968.016,-79.1715
2,169.7302083,-1151.062,967.822,-79.1865
2,169.740625,-1151.0845,967.6535,-79.2505
2,169.7510417,-1151.089,967.512,-79.2695
2,169.7614583,-1151.076,967.3895,-79.2995
2,169.8444444,-1151.158,966.21,-79.374
2,169.8548611,-1151.1605,966.0735,-79.3630000000001
2,169.865625,-1151.1735,965.923,-79.34
2,169.8760417,-1151.174,965.7915,-79.2855
2,169.8864583,-1151.1775,965.6515,-79.298
2,169.896875,-1151.175,965.5215,-79.2505
2,169.9072917,-1151.1795,965.3795,-79.241
2,169.9177083,-1151.1815,965.246,-79.197
2,169.928125,-1151.196,965.095,-79.1645
2,169.9385417,-1151.21,964.943,-79.105
2,169.9489583,-1151.184,964.8395,-79.079
2,169.959375,-1151.196,964.6905,-79.0615
2,169.9697917,-1151.2105,964.536,-79.045
2,169.9802083,-1151.19,964.426,-79.0170000000001
2,169.990625,-1151.1905,964.293,-78.956
2,170.0010417,-1151.223,964.118,-78.921
2,170.0114583,-1151.2125,963.997,-78.878
2,170.021875,-1151.215,963.8575,-78.8755
2,170.0322917,-1151.224,963.7115,-78.86
2,170.0427083,-1151.224,963.5785,-78.8415
2,170.053125,-1151.242,963.4215,-78.832
2,170.0635417,-1151.2545,963.27,-78.8390000000001
2,170.0739583,-1151.264,963.124,-78.824
2,170.084375,-1151.2675,962.984,-78.8175
2,170.0947917,-1151.2965,962.8135,-78.8355
2,170.1052083,-1151.2975,962.6745,-78.8484999999999
2,170.115625,-1151.318,962.516,-78.824
2,170.1260417,-1151.34,962.3515,-78.8545
2,170.1364583,-1151.3475,962.209,-78.8425
2,170.146875,-1151.3595,962.054,-78.889
2,170.1569444,-1151.3875,961.887,-78.8875
2,170.1677083,-1151.397,961.7405,-78.871
2,170.178125,-1151.4095,961.583,-78.912
2,170.1885417,-1151.4325,961.419,-78.9385
2,170.1986111,-1151.433,961.2805,-78.9635
2,170.209375,-1151.454,961.1135,-79.0035
2,170.2197917,-1151.474,960.959,-78.957
2,170.2302083,-1151.4885,960.8015,-79.0015
2,170.240625,-1151.5045,960.643,-79.034
2,170.2506944,-1151.5065,960.5045,-79.019
2,170.2614583,-1151.52,960.3485,-79.035
2,170.271875,-1151.5375,960.19,-79.028
2,170.2822917,-1151.5475,960.0395,-79.0395
2,170.2927083,-1151.5525,959.8955,-79.047
2,170.303125,-1151.562,959.753,-78.989
2,170.3135417,-1151.5785,959.6005,-78.931
2,170.3239583,-1151.5815,959.456,-78.955
2,170.334375,-1151.581,959.3245,-78.8845
2,170.3447917,-1151.584,959.1835,-78.8795
2,170.3552083,-1151.5935,959.038,-78.817
2,170.365625,-1151.58,958.9145,-78.829
2,170.3760417,-1151.6025,958.7505,-78.8125
2,170.3864583,-1151.5925,958.6245,-78.7745
2,170.396875,-1151.6,958.482,-78.717
2,170.4072917,-1151.6025,958.339,-78.7005
2,170.4177083,-1151.603,958.205,-78.624
2,170.428125,-1151.6115,958.056,-78.5875
2,170.4385417,-1151.616,957.9145,-78.5425
2,170.4489583,-1151.6185,957.7725,-78.5275
2,170.459375,-1151.6085,957.6475,-78.49
2,170.4697917,-1151.6405,957.471,-78.4589999999999
2,170.4802083,-1151.6335,957.344,-78.4165
2,170.490625,-1151.6415,957.198,-78.3915
2,170.5010417,-1151.646,957.058,-78.346
2,170.5114583,-1151.6565,956.91,-78.3165
2,170.521875,-1151.665,956.764,-78.3175
2,170.5322917,-1151.672,956.617,-78.3145
2,170.5427083,-1151.6715,956.481,-78.316
2,170.553125,-1151.703,956.3075,-78.317
2,170.5635417,-1151.7265,956.144,-78.3225
2,170.5739583,-1151.722,956.0125,-78.327
2,170.584375,-1151.756,955.834,-78.354
2,170.5947917,-1151.758,955.6965,-78.3715
2,170.6052083,-1151.785,955.5275,-78.4025
2,170.615625,-1151.804,955.3675,-78.442
2,170.6260417,-1151.8155,955.2115,-78.5005
2,170.6364583,-1151.848,955.0355,-78.5485
2,170.646875,-1151.857,954.8875,-78.5665
2,170.6572917,-1151.8695,954.7325,-78.6369999999999
2,170.6677083,-1151.911,954.544,-78.6825
2,170.678125,-1151.933,954.376,-78.7385
2,170.6885417,-1151.9545,954.2125,-78.776
2,170.6989583,-1151.9835,954.0365,-78.847
2,170.709375,-1151.996,953.8815,-78.9075
3,168.8034722,-977.2935,605.825,-76.5940000000001
3,168.8138889,-977.2605,605.747,-76.5915
3,168.8243056,-977.279,605.582,-76.5885
3,168.8354167,-977.2985,605.407,-76.5555000000001
3,168.8451389,-977.3095,605.265,-76.551
3,168.8555556,-977.3065,605.133,-76.522
3,168.8704861,-977.324,604.91,-76.471
3,168.8763889,-977.3275,604.8275,-76.4575
3,168.8868056,-977.3305,604.684,-76.4315
3,168.8972,-977.345,604.5205,-76.3985
3,168.9083,-977.343,604.3805,-76.348
3,168.9180556,-977.349,604.2355,-76.325
3,168.9284722,-977.354,604.092,-76.278
3,168.9388889,-977.3605,603.9445,-76.235
3,168.9493056,-977.376,603.7815,-76.206
3,168.9597222,-977.3725,603.6475,-76.1994999999999
3,168.9701389,-977.371,603.517,-76.1425
3,168.9805556,-977.3895,603.351,-76.1155
3,168.9909722,-977.3915,603.212,-76.095
3,169.0013889,-977.4145,603.042,-76.0744999999999
3,169.0118056,-977.4155,602.907,-76.0615
3,169.0222,-977.43,602.7535,-76.034
3,169.0326389,-977.438,602.612,-76.023
3,169.0430556,-977.459,602.4525,-76.0065
3,169.0534722,-977.472,602.302,-76.009
3,169.0638889,-977.4885,602.1475,-76.022
3,169.0743056,-977.5065,601.9965,-76.0185
3,169.0847222,-977.529,601.839,-76.003
3,169.0951389,-977.5505,601.678,-76.0395
3,169.1055556,-977.5765,601.515,-76.047
3,169.1159722,-977.6085,601.345,-76.048
3,169.1263889,-977.626,601.194,-76.078
3,169.1368056,-977.6655,601.0055,-76.127
3,169.1472,-977.686,600.854,-76.135
3,169.1576389,-977.708,600.6995,-76.155
3,169.1680556,-977.7305,600.5415,-76.168
3,169.1784722,-977.7625,600.368,-76.1950000000001
3,169.1888889,-977.7875,600.2045,-76.2375
3,169.1993056,-977.815,600.0395,-76.2395
3,169.2097222,-977.8185,599.911,-76.2495
3,169.2201389,-977.8455,599.7395,-76.288
3,169.2305556,-977.8635,599.586,-76.3035
3,169.2409722,-977.888,599.4175,-76.312
3,169.2513889,-977.906,599.2595,-76.3035
3,169.2618056,-977.923,599.103,-76.297
3,169.2722,-977.9385,598.947,-76.287
3,169.2826389,-977.952,598.792,-76.2865
3,169.2930556,-977.965,598.639,-76.2569999999999
3,169.3034722,-977.977,598.4885,-76.2015
3,169.3138889,-977.9885,598.333,-76.1875
3,169.3243056,-977.9925,598.1865,-76.1795
3,169.3347222,-978.0005,598.0395,-76.1235
3,169.3451389,-978.007,597.8915,-76.087
3,169.3555556,-978.018,597.7365,-76.0415
3,169.3659722,-978.0125,597.6015,-76.029
3,169.3763889,-978.016,597.457,-75.9734999999999
3,169.3868056,-978.0205,597.305,-75.949
3,169.3972,-978.033,597.1525,-75.866
3,169.4076389,-978.0325,597.014,-75.8390000000001
3,169.4180556,-978.0425,596.858,-75.7895
3,169.4284722,-978.045,596.72,-75.7405
3,169.4388889,-978.044,596.584,-75.6955
3,169.4493056,-978.0585,596.42,-75.703
3,169.4597222,-978.064,596.2765,-75.6660000000001
3,169.4701389,-978.0745,596.1305,-75.626
3,169.4805556,-978.088,595.98,-75.6079999999999
3,169.4909722,-978.1,595.832,-75.5855
3,169.5013889,-978.114,595.6855,-75.5725
3,169.5118056,-978.129,595.5365,-75.5675
3,169.5222,-978.154,595.373,-75.5700000000001
3,169.5326389,-978.1745,595.216,-75.5875
3,169.5430556,-978.1975,595.062,-75.588
3,169.5534722,-978.22,594.9055,-75.614
3,169.5638889,-978.2495,594.7455,-75.6305
3,169.5743056,-978.277,594.5815,-75.6755000000001
3,169.5847222,-978.3145,594.4105,-75.6965
3,169.5951389,-978.3405,594.253,-75.7595
3,169.6055556,-978.389,594.0665,-75.7885
3,169.6159722,-978.4255,593.896,-75.8390000000001
3,169.6263889,-978.453,593.7405,-75.9355
3,169.6368056,-978.501,593.5535,-75.9845
3,169.6472,-978.544,593.378,-76.0425
3,169.6576389,-978.59,593.201,-76.1255
3,169.6680556,-978.642,593.0245,-76.182
3,169.6784722,-978.6945,592.833,-76.2495
3,169.6888889,-978.727,592.6685,-76.3385
3,169.6993056,-978.7785,592.481,-76.388
3,169.7097222,-978.815,592.313,-76.4565
3,169.7201389,-978.858,592.1315,-76.544
3,169.7305556,-978.911,591.9355,-76.591
3,169.7409722,-978.936,591.7795,-76.651
3,169.7513889,-978.9755,591.5995,-76.7145
3,169.7618056,-978.9945,591.454,-76.7435
3,169.8451389,-979.1365,590.231,-76.8390000000001
3,169.8555556,-979.1525,590.069,-76.845
3,169.8659722,-979.167,589.912,-76.8145
3,169.8763889,-979.167,589.784,-76.732
3,169.8868056,-979.176,589.6245,-76.7495
3,169.8972,-979.1755,589.4805,-76.7305
3,169.9076389,-979.19,589.324,-76.6905
3,169.9180556,-979.1945,589.1795,-76.6535
3,169.9284722,-979.1995,589.033,-76.621
3,169.9388889,-979.206,588.8885,-76.5575
3,169.9493056,-979.205,588.746,-76.5599999999999
3,169.9597222,-979.201,588.618,-76.5065
3,169.9701389,-979.203,588.476,-76.4745
3,169.9805556,-979.212,588.327,-76.422
3,169.9909722,-979.2205,588.1815,-76.375
3,170.0013889,-979.2265,588.037,-76.331
3,170.0118056,-979.2335,587.892,-76.3125
3,170.0222,-979.243,587.743,-76.304
3,170.0326389,-979.25,587.602,-76.2809999999999
3,170.0430556,-979.26,587.453,-76.273
3,170.0534722,-979.2835,587.2855,-76.2745
3,170.0638889,-979.2945,587.137,-76.2785
3,170.0743056,-979.3145,586.986,-76.232
3,170.0847222,-979.322,586.8415,-76.2735
3,170.0951389,-979.3495,586.673,-76.2555
3,170.1055556,-979.364,586.5195,-76.2725
3,170.1159722,-979.385,586.359,-76.2645
3,170.1263889,-979.3995,586.1995,-76.3255
3,170.1368056,-979.422,586.0415,-76.3125
3,170.1472,-979.441,585.881,-76.3735
3,170.1576389,-979.4735,585.7085,-76.3755
3,170.1680556,-979.5005,585.5455,-76.373
3,170.1784722,-979.5265,585.3775,-76.4075
3,170.1888889,-979.5535,585.2115,-76.444
3,170.1993056,-979.574,585.057,-76.4545000000001
3,170.2097222,-979.6,584.888,-76.489
3,170.2201389,-979.6305,584.717,-76.5245
3,170.2305556,-979.6475,584.5665,-76.5345
3,170.2409722,-979.6745,584.395,-76.5655
3,170.2513889,-979.698,584.2305,-76.5655
3,170.2618056,-979.708,584.084,-76.5855
3,170.2722,-979.7275,583.9195,-76.5995
3,170.2826389,-979.744,583.7655,-76.585
3,170.2930556,-979.7585,583.6085,-76.593
3,170.3034722,-979.7735,583.4575,-76.567
3,170.3138889,-979.781,583.313,-76.5545
3,170.3243056,-979.7975,583.1485,-76.5454999999999
3,170.3347222,-979.804,583.006,-76.4924999999999
3,170.3451389,-979.815,582.8505,-76.4684999999999
3,170.3555556,-979.8145,582.714,-76.433
3,170.3659722,-979.824,582.559,-76.398
3,170.3763889,-979.8225,582.418,-76.3674999999999
3,170.3868056,-979.822,582.278,-76.3285
3,170.3972,-979.8225,582.136,-76.2815000000001
3,170.4076389,-979.828,581.983,-76.2474999999999
3,170.4180556,-979.834,581.831,-76.1900000000001
3,170.4284722,-979.836,581.6855,-76.148
3,170.4388889,-979.834,581.552,-76.073
3,170.4493056,-979.843,581.393,-76.054
3,170.4597222,-979.85,581.2415,-76.0225
3,170.4701389,-979.851,581.103,-75.965
3,170.4805556,-979.8545,580.9605,-75.9400000000001
3,170.4909722,-979.8675,580.8035,-75.9195
3,170.5013889,-979.8735,580.662,-75.886
3,170.5118056,-979.8955,580.4935,-75.8585
3,170.5222,-979.906,580.3475,-75.8565
3,170.5326389,-979.9175,580.199,-75.8465
3,170.5430556,-979.9365,580.037,-75.8585
3,170.5534722,-979.9605,579.873,-75.8585
3,170.5638889,-979.9765,579.7215,-75.875
3,170.5743056,-980,579.562,-75.9025
3,170.5847222,-980.033,579.391,-75.9135
3,170.5951389,-980.0635,579.229,-75.937
3,170.6055556,-980.0905,579.066,-76.0195
3,170.6159722,-980.122,578.9045,-76.0445
3,170.6263889,-980.157,578.7315,-76.1075
3,170.6368056,-980.197,578.5555,-76.169
3,170.6472,-980.2315,578.389,-76.234
3,170.6576389,-980.2775,578.205,-76.3025
3,170.6680556,-980.3185,578.031,-76.3440000000001
3,170.6784722,-980.3565,577.859,-76.4285
3,170.6888889,-980.404,577.6765,-76.4974999999999
3,170.6993056,-980.4485,577.497,-76.5865
3,170.7097222,-980.494,577.318,-76.659
