
Project:     S1R2 a-d
Program:     GrafNav Lite Version 8.20.0522
Profile:     UTM
Source:      GPS Epochs(Combined)
ProcessInfo: Run (1) by Unknown on 10/19/2010 at 18:28:46

Datum:       WGS84, (processing datum)
Master 1:    Name S1Base, Status ENABLED
             Antenna height 0.000 m, to L1-PC (Generic)
             Position 61 06 47.93987, -147 01 37.74559, 661.105 m (WGS84, Ellipsoidal hgt)
Remote:      Antenna height 0.000 m, to L1-PC (Generic)

Map projection Info:
  UTM Zone:    6
SD/Covariance Scaling Settings:
  Position: No scaling (1-sigma)
  Velocity: No scaling (1-sigma)
  Increase SD on kinematic float: No

Stati     GPSTime       Date      Easting     Northing    H-Ell SDHoriz SDHeigh Q
            (HMS)      (MDY)          (m)          (m)      (m)     (m)     (m)  
2154-  5:50:30.00  5/21/2010   504654.485  6785004.596  338.440   0.021   0.046 2
2155-  5:51:00.00  5/21/2010   504654.482  6785004.594  338.441   0.020   0.045 2
2156-  5:51:30.00  5/21/2010   504654.479  6785004.586  338.424   0.020   0.045 2
2157-  5:52:00.00  5/21/2010   504654.479  6785004.585  338.423   0.020   0.045 2
2158-  5:52:30.00  5/21/2010   504654.475  6785004.587  338.436   0.020   0.045 2
2159-  5:53:00.00  5/21/2010   504654.468  6785004.583  338.432   0.020   0.044 2
2160-  5:53:30.00  5/21/2010   504654.469  6785004.581  338.436   0.020   0.044 2
2161-  5:54:00.00  5/21/2010   504654.466  6785004.578  338.438   0.020   0.044 2
2162-  5:54:30.00  5/21/2010   504654.463  6785004.575  338.435   0.020   0.044 2
2163-  5:55:00.00  5/21/2010   504654.458  6785004.567  338.426   0.020   0.044 2
2164-  5:55:30.00  5/21/2010   504654.459  6785004.567  338.436   0.020   0.043 2
2165-  5:56:00.00  5/21/2010   504654.451  6785004.570  338.450   0.020   0.043 2
2166-  5:56:30.00  5/21/2010   504654.450  6785004.568  338.464   0.020   0.043 2
2167-  5:57:00.00  5/21/2010   504654.450  6785004.560  338.447   0.020   0.043 2
2168-  5:57:30.00  5/21/2010   504654.451  6785004.557  338.443   0.020   0.043 2
2169-  5:58:00.00  5/21/2010   504654.452  6785004.551  338.434   0.020   0.042 2
2170-  5:58:30.00  5/21/2010   504654.450  6785004.551  338.429   0.019   0.042 2
2171-  5:59:00.00  5/21/2010   504654.447  6785004.545  338.424   0.019   0.042 2
2172-  5:59:30.00  5/21/2010   504654.439  6785004.539  338.401   0.019   0.042 2
2173-  6:00:00.00  5/21/2010   504654.436  6785004.534  338.390   0.019   0.041 2
2174-  6:00:30.00  5/21/2010   504654.433  6785004.530  338.382   0.019   0.041 2
2175-  6:01:00.00  5/21/2010   504654.432  6785004.531  338.395   0.019   0.041 2
2176-  6:01:30.00  5/21/2010   504654.433  6785004.528  338.405   0.019   0.040 2
2177-  6:02:00.00  5/21/2010   504654.431  6785004.529  338.414   0.019   0.040 2
2178-  6:02:30.00  5/21/2010   504654.429  6785004.530  338.415   0.019   0.040 2
2179-  6:03:00.00  5/21/2010   504654.425  6785004.519  338.414   0.018   0.036 2
2180-  6:03:30.00  5/21/2010   504654.423  6785004.523  338.420   0.018   0.035 2
2181-  6:04:00.00  5/21/2010   504654.418  6785004.518  338.421   0.017   0.034 2
2182-  6:04:30.00  5/21/2010   504654.417  6785004.520  338.440   0.017   0.034 2
2183-  6:05:00.00  5/21/2010   504654.416  6785004.518  338.445   0.017   0.034 2
2184-  6:05:30.00  5/21/2010   504654.415  6785004.515  338.444   0.017   0.033 2
2185-  6:06:00.00  5/21/2010   504654.410  6785004.514  338.445   0.017   0.033 2
2186-  6:06:30.00  5/21/2010   504654.407  6785004.508  338.449   0.017   0.033 2
2187-  6:07:00.00  5/21/2010   504654.408  6785004.510  338.449   0.017   0.033 2
2188-  6:07:30.00  5/21/2010   504654.408  6785004.508  338.450   0.017   0.033 2
2189-  6:08:00.00  5/21/2010   504654.402  6785004.509  338.444   0.017   0.033 2
2190-  6:08:30.00  5/21/2010   504654.402  6785004.510  338.448   0.017   0.032 2
2191-  6:09:00.00  5/21/2010   504654.399  6785004.503  338.443   0.017   0.032 2
2192-  6:09:30.00  5/21/2010   504654.396  6785004.496  338.439   0.017   0.032 2
2193-  6:10:00.00  5/21/2010   504654.392  6785004.493  338.422   0.017   0.032 2
2194-  6:10:30.00  5/21/2010   504654.391  6785004.494  338.425   0.017   0.032 2
2195-  6:11:00.00  5/21/2010   504654.394  6785004.493  338.438   0.017   0.032 2
2196-  6:11:30.00  5/21/2010   504654.392  6785004.489  338.428   0.017   0.032 2
2197-  6:12:00.00  5/21/2010   504654.390  6785004.484  338.424   0.017   0.031 2
2198-  6:12:30.00  5/21/2010   504654.388  6785004.482  338.430   0.017   0.031 2
2199-  6:13:00.00  5/21/2010   504654.391  6785004.479  338.424   0.017   0.031 2
2200-  6:13:30.00  5/21/2010   504654.385  6785004.475  338.416   0.017   0.031 2
2201-  6:14:00.00  5/21/2010   504654.382  6785004.471  338.417   0.017   0.031 2
2202-  6:14:30.00  5/21/2010   504654.384  6785004.469  338.423   0.017   0.031 2
2203-  6:15:00.00  5/21/2010   504654.380  6785004.474  338.431   0.017   0.031 2
2204-  6:15:30.00  5/21/2010   504654.378  6785004.472  338.429   0.017   0.030 2
2205-  6:16:00.00  5/21/2010   504654.373  6785004.468  338.419   0.017   0.030 2
2206-  6:16:30.00  5/21/2010   504654.372  6785004.466  338.423   0.017   0.030 2
2207-  6:17:00.00  5/21/2010   504654.365  6785004.461  338.427   0.017   0.030 2
2208-  6:17:30.00  5/21/2010   504654.364  6785004.462  338.427   0.017   0.030 2
2209-  6:18:00.00  5/21/2010   504654.365  6785004.461  338.429   0.017   0.030 2
2210-  6:18:30.00  5/21/2010   504654.365  6785004.457  338.422   0.017   0.029 2
2211-  6:19:00.00  5/21/2010   504654.360  6785004.452  338.414   0.017   0.029 2
2212-  6:19:30.00  5/21/2010   504654.358  6785004.450  338.415   0.017   0.029 2
2213-  6:20:00.00  5/21/2010   504654.357  6785004.447  338.412   0.017   0.029 2
2214-  6:20:30.00  5/21/2010   504654.355  6785004.444  338.412   0.017   0.029 2
2215-  6:21:00.00  5/21/2010   504654.352  6785004.443  338.413   0.017   0.029 2
2216-  6:21:30.00  5/21/2010   504654.350  6785004.434  338.402   0.017   0.029 2
2217-  6:22:00.00  5/21/2010   504654.347  6785004.436  338.403   0.016   0.028 2
2218-  6:22:30.00  5/21/2010   504654.346  6785004.431  338.406   0.016   0.028 2
2219-  6:23:00.00  5/21/2010   504654.343  6785004.430  338.410   0.016   0.028 2
2220-  6:23:30.00  5/21/2010   504654.341  6785004.433  338.419   0.016   0.028 2
2221-  6:24:00.00  5/21/2010   504654.343  6785004.426  338.415   0.016   0.028 2
2222-  6:24:30.00  5/21/2010   504654.339  6785004.424  338.413   0.016   0.028 2
2223-  6:25:00.00  5/21/2010   504654.337  6785004.420  338.416   0.016   0.028 2
2224-  6:25:30.00  5/21/2010   504654.333  6785004.423  338.422   0.016   0.027 2
2225-  6:26:00.00  5/21/2010   504654.336  6785004.419  338.421   0.016   0.027 2
2226-  6:26:30.00  5/21/2010   504654.333  6785004.413  338.414   0.016   0.027 2
2227-  6:27:00.00  5/21/2010   504654.331  6785004.408  338.405   0.016   0.027 2
2228-  6:27:30.00  5/21/2010   504654.328  6785004.407  338.400   0.016   0.027 2
2229-  6:28:00.00  5/21/2010   504654.323  6785004.400  338.384   0.016   0.027 2
2230-  6:28:30.00  5/21/2010   504654.322  6785004.403  338.407   0.016   0.027 2
2231-  6:29:00.00  5/21/2010   504654.318  6785004.407  338.414   0.016   0.027 2
2232-  6:29:30.00  5/21/2010   504654.314  6785004.398  338.417   0.016   0.026 2
2233-  6:30:00.00  5/21/2010   504654.314  6785004.397  338.422   0.016   0.026 2
2234-  6:30:30.00  5/21/2010   504654.310  6785004.395  338.407   0.016   0.026 2
2235-  6:31:00.00  5/21/2010   504654.310  6785004.387  338.402   0.016   0.026 2
2236-  6:31:30.00  5/21/2010   504654.306  6785004.386  338.398   0.016   0.026 2
2237-  6:32:00.00  5/21/2010   504654.305  6785004.383  338.395   0.016   0.026 2
2238-  6:32:30.00  5/21/2010   504654.303  6785004.377  338.390   0.016   0.026 2
2239-  6:33:00.00  5/21/2010   504654.300  6785004.375  338.399   0.016   0.026 2
2240-  6:33:30.00  5/21/2010   504654.299  6785004.374  338.395   0.016   0.025 2
2241-  6:34:00.00  5/21/2010   504654.291  6785004.366  338.385   0.016   0.025 2
2242-  6:34:30.00  5/21/2010   504654.295  6785004.366  338.386   0.017   0.025 2
2243-  6:35:00.00  5/21/2010   504654.293  6785004.365  338.389   0.017   0.025 2
2244-  6:35:30.00  5/21/2010   504654.290  6785004.358  338.387   0.017   0.025 2
2245-  6:36:00.00  5/21/2010   504654.284  6785004.356  338.382   0.017   0.025 2
2246-  6:36:30.00  5/21/2010   504654.286  6785004.357  338.383   0.017   0.025 2
2247-  6:37:00.00  5/21/2010   504654.284  6785004.349  338.386   0.017   0.025 2
2248-  6:37:30.00  5/21/2010   504654.284  6785004.346  338.386   0.017   0.025 2
2249-  6:38:00.00  5/21/2010   504654.280  6785004.339  338.400   0.017   0.026 2
2250-  6:38:30.00  5/21/2010   504654.276  6785004.340  338.403   0.017   0.026 2
2251-  6:39:00.00  5/21/2010   504654.272  6785004.336  338.397   0.017   0.026 2
2252-  6:39:30.00  5/21/2010   504654.267  6785004.328  338.389   0.017   0.026 2
2253-  6:40:00.00  5/21/2010   504654.262  6785004.324  338.388   0.017   0.026 2
2254-  6:40:30.00  5/21/2010   504654.263  6785004.321  338.376   0.017   0.025 2
2255-  6:41:00.00  5/21/2010   504654.260  6785004.317  338.376   0.017   0.024 2
2256-  6:41:30.00  5/21/2010   504654.260  6785004.320  338.382   0.017   0.024 2
2257-  6:42:00.00  5/21/2010   504654.258  6785004.312  338.393   0.017   0.024 2
2258-  6:42:30.00  5/21/2010   504654.257  6785004.313  338.405   0.017   0.024 2
2259-  6:43:00.00  5/21/2010   504654.255  6785004.316  338.401   0.017   0.023 2
2260-  6:43:30.00  5/21/2010   504654.254  6785004.317  338.394   0.017   0.023 2
2261-  6:44:00.00  5/21/2010   504654.252  6785004.317  338.384   0.017   0.023 2
2262-  6:44:30.00  5/21/2010   504654.252  6785004.315  338.392   0.017   0.023 2
2263-  6:45:00.00  5/21/2010   504654.248  6785004.307  338.401   0.017   0.023 2
2264-  6:45:30.00  5/21/2010   504654.249  6785004.309  338.391   0.017   0.023 2
2265-  6:46:00.00  5/21/2010   504654.246  6785004.307  338.408   0.017   0.023 2
2266-  6:46:30.00  5/21/2010   504654.240  6785004.300  338.408   0.017   0.023 2
2267-  6:47:00.00  5/21/2010   504654.233  6785004.296  338.410   0.017   0.023 2
2268-  6:47:30.00  5/21/2010   504654.239  6785004.297  338.384   0.017   0.023 2
2269-  6:48:00.00  5/21/2010   504654.237  6785004.292  338.391   0.017   0.023 2
2270-  6:48:30.00  5/21/2010   504654.235  6785004.289  338.401   0.017   0.023 2
2271-  6:49:00.00  5/21/2010   504654.234  6785004.282  338.406   0.017   0.023 2
2272-  6:49:30.00  5/21/2010   504654.230  6785004.284  338.399   0.017   0.023 2
2273-  6:50:00.00  5/21/2010   504654.225  6785004.283  338.404   0.017   0.023 2
2274-  6:50:30.00  5/21/2010   504654.229  6785004.281  338.406   0.017   0.023 2
2275-  6:51:00.00  5/21/2010   504654.225  6785004.281  338.425   0.017   0.023 2
2276-  6:51:30.00  5/21/2010   504654.223  6785004.272  338.423   0.017   0.023 2
2277-  6:52:00.00  5/21/2010   504654.220  6785004.271  338.417   0.017   0.023 2
2278-  6:52:30.00  5/21/2010   504654.219  6785004.270  338.418   0.017   0.023 2
2279-  6:53:00.00  5/21/2010   504654.217  6785004.266  338.420   0.017   0.022 2
2280-  6:53:30.00  5/21/2010   504654.212  6785004.266  338.419   0.017   0.022 2
2281-  6:54:00.00  5/21/2010   504654.215  6785004.260  338.403   0.017   0.022 2
2282-  6:54:30.00  5/21/2010   504654.214  6785004.257  338.414   0.017   0.022 2
2283-  6:55:00.00  5/21/2010   504654.208  6785004.261  338.415   0.017   0.022 2
2284-  6:55:30.00  5/21/2010   504654.207  6785004.258  338.414   0.018   0.023 2
2285-  6:56:00.00  5/21/2010   504654.202  6785004.256  338.411   0.017   0.023 2
2286-  6:56:30.00  5/21/2010   504654.201  6785004.259  338.404   0.017   0.023 2
2287-  6:57:00.00  5/21/2010   504654.194  6785004.256  338.411   0.017   0.023 2
2288-  6:57:30.00  5/21/2010   504654.190  6785004.251  338.411   0.017   0.023 2
2289-  6:58:00.00  5/21/2010   504654.189  6785004.251  338.413   0.017   0.023 2
2290-  6:58:30.00  5/21/2010   504654.190  6785004.244  338.426   0.017   0.023 2
2291-  6:59:00.00  5/21/2010   504654.189  6785004.246  338.418   0.017   0.023 2
2292-  6:59:30.00  5/21/2010   504654.188  6785004.241  338.412   0.017   0.023 2
2293-  7:00:00.00  5/21/2010   504654.184  6785004.239  338.421   0.017   0.023 2
2294-  7:00:30.00  5/21/2010   504654.185  6785004.241  338.414   0.017   0.023 2
2295-  7:01:00.00  5/21/2010   504654.183  6785004.230  338.408   0.017   0.023 2
2296-  7:01:30.00  5/21/2010   504654.181  6785004.233  338.406   0.017   0.023 2
2297-  7:02:00.00  5/21/2010   504654.180  6785004.232  338.406   0.017   0.023 2
2298-  7:02:30.00  5/21/2010   504654.180  6785004.230  338.409   0.018   0.023 2
2299-  7:03:00.00  5/21/2010   504654.180  6785004.231  338.405   0.018   0.023 2
2300-  7:03:30.00  5/21/2010   504654.176  6785004.223  338.412   0.019   0.025 2
2301-  7:04:00.00  5/21/2010   504654.169  6785004.223  338.402   0.019   0.025 2
2302-  7:04:30.00  5/21/2010   504654.166  6785004.227  338.406   0.019   0.025 2
2303-  7:05:00.00  5/21/2010   504654.161  6785004.221  338.412   0.019   0.025 2
2304-  7:05:30.00  5/21/2010   504654.163  6785004.223  338.415   0.019   0.025 2
2305-  7:06:00.00  5/21/2010   504654.165  6785004.225  338.403   0.019   0.025 2
2306-  7:06:30.00  5/21/2010   504654.163  6785004.218  338.391   0.019   0.025 2
2307-  7:07:00.00  5/21/2010   504654.167  6785004.218  338.390   0.019   0.026 2
2308-  7:07:30.00  5/21/2010   504654.167  6785004.214  338.377   0.019   0.026 2
2309-  7:08:00.00  5/21/2010   504654.161  6785004.209  338.386   0.019   0.026 2
2310-  7:08:30.00  5/21/2010   504654.162  6785004.208  338.385   0.019   0.026 2
2311-  7:09:00.00  5/21/2010   504654.158  6785004.206  338.393   0.019   0.026 2
2312-  7:09:30.00  5/21/2010   504654.159  6785004.206  338.371   0.019   0.026 2
2313-  7:10:00.00  5/21/2010   504654.156  6785004.203  338.375   0.019   0.026 2
2314-  7:10:30.00  5/21/2010   504654.154  6785004.205  338.369   0.019   0.026 2
2315-  7:11:00.00  5/21/2010   504654.150  6785004.200  338.365   0.019   0.026 2
2316-  7:11:30.00  5/21/2010   504654.150  6785004.199  338.373   0.020   0.026 2
2317-  7:12:00.00  5/21/2010   504654.149  6785004.196  338.374   0.020   0.026 2
2318-  7:12:30.00  5/21/2010   504654.145  6785004.193  338.381   0.020   0.027 2
2319-  7:13:00.00  5/21/2010   504654.140  6785004.193  338.385   0.020   0.027 2
2320-  7:13:30.00  5/21/2010   504654.138  6785004.193  338.379   0.020   0.028 2
2321-  7:14:00.00  5/21/2010   504654.136  6785004.185  338.376   0.020   0.028 2
2322-  7:14:30.00  5/21/2010   504654.129  6785004.184  338.384   0.022   0.030 2
2323-  7:15:00.00  5/21/2010   504654.129  6785004.178  338.388   0.021   0.029 2
2324-  7:15:30.00  5/21/2010   504654.130  6785004.173  338.392   0.021   0.029 2
2325-  7:16:00.00  5/21/2010   504654.122  6785004.175  338.395   0.022   0.031 2
2326-  7:16:30.00  5/21/2010   504654.124  6785004.176  338.394   0.022   0.031 2
2327-  7:17:00.00  5/21/2010   504654.117  6785004.179  338.398   0.022   0.031 2
2328-  7:17:30.00  5/21/2010   504654.117  6785004.180  338.396   0.022   0.031 2
2329-  7:18:00.00  5/21/2010   504654.114  6785004.179  338.393   0.022   0.031 2
2330-  7:18:30.00  5/21/2010   504654.115  6785004.179  338.389   0.022   0.031 2
2331-  7:19:00.00  5/21/2010   504654.114  6785004.176  338.390   0.022   0.031 2
2332-  7:19:30.00  5/21/2010   504654.114  6785004.176  338.393   0.022   0.031 2
2333-  7:20:00.00  5/21/2010   504654.117  6785004.168  338.391   0.022   0.031 2
2334-  7:20:30.00  5/21/2010   504654.119  6785004.169  338.390   0.022   0.031 2
2335-  7:21:00.00  5/21/2010   504654.114  6785004.173  338.396   0.022   0.031 2
2336-  7:21:30.00  5/21/2010   504654.112  6785004.169  338.396   0.022   0.032 2
2337-  7:22:00.00  5/21/2010   504654.108  6785004.163  338.388   0.022   0.032 2
2338-  7:22:30.00  5/21/2010   504654.111  6785004.154  338.376   0.022   0.032 2
2339-  7:23:00.00  5/21/2010   504654.108  6785004.155  338.382   0.022   0.032 2
2340-  7:23:30.00  5/21/2010   504654.105  6785004.152  338.377   0.022   0.032 2
2341-  7:24:00.00  5/21/2010   504654.100  6785004.152  338.376   0.022   0.032 2
2342-  7:24:30.00  5/21/2010   504654.099  6785004.153  338.384   0.022   0.032 2
2343-  7:25:00.00  5/21/2010   504654.098  6785004.149  338.372   0.022   0.032 2
2344-  7:25:30.00  5/21/2010   504654.095  6785004.148  338.369   0.022   0.032 2
2345-  7:26:00.00  5/21/2010   504654.092  6785004.149  338.364   0.022   0.032 2
2346-  7:26:30.00  5/21/2010   504654.091  6785004.145  338.366   0.022   0.032 2
2347-  7:27:00.00  5/21/2010   504654.091  6785004.146  338.360   0.022   0.033 2
2348-  7:27:30.00  5/21/2010   504654.084  6785004.140  338.351   0.022   0.033 2
2349-  7:28:00.00  5/21/2010   504654.082  6785004.139  338.350   0.022   0.033 2
2350-  7:28:30.00  5/21/2010   504654.083  6785004.133  338.341   0.022   0.033 2
2351-  7:29:00.00  5/21/2010   504654.078  6785004.129  338.338   0.022   0.033 2
2352-  7:29:30.00  5/21/2010   504654.075  6785004.120  338.321   0.022   0.033 2
2353-  7:30:00.00  5/21/2010   504654.072  6785004.109  338.313   0.022   0.033 2
2354-  7:30:30.00  5/21/2010   504654.069  6785004.106  338.310   0.022   0.033 2
2355-  7:31:00.00  5/21/2010   504654.067  6785004.108  338.318   0.022   0.033 2
2356-  7:31:30.00  5/21/2010   504654.065  6785004.103  338.327   0.022   0.034 2
2357-  7:32:00.00  5/21/2010   504654.063  6785004.108  338.327   0.022   0.034 2
2358-  7:32:30.00  5/21/2010   504654.064  6785004.104  338.332   0.022   0.034 2
2359-  7:33:00.00  5/21/2010   504654.063  6785004.104  338.317   0.022   0.034 2
2360-  7:33:30.00  5/21/2010   504654.063  6785004.109  338.324   0.022   0.034 2
2361-  7:34:00.00  5/21/2010   504654.061  6785004.105  338.316   0.022   0.034 2
2362-  7:34:30.00  5/21/2010   504654.059  6785004.107  338.322   0.022   0.034 2
2363-  7:35:00.00  5/21/2010   504654.049  6785004.100  338.322   0.023   0.035 2
2364-  7:35:30.00  5/21/2010   504654.042  6785004.096  338.309   0.023   0.035 2
2365-  7:36:00.00  5/21/2010   504654.042  6785004.090  338.307   0.023   0.035 2
2366-  7:36:30.00  5/21/2010   504654.041  6785004.090  338.305   0.023   0.036 2
2367-  7:37:00.00  5/21/2010   504654.040  6785004.091  338.314   0.023   0.036 2
2368-  7:37:30.00  5/21/2010   504654.036  6785004.095  338.324   0.023   0.038 2
2369-  7:38:00.00  5/21/2010   504654.037  6785004.085  338.327   0.024   0.042 2
2370-  7:38:30.00  5/21/2010   504654.038  6785004.079  338.329   0.024   0.043 2
2371-  7:39:00.00  5/21/2010   504654.038  6785004.072  338.335   0.024   0.043 2
2372-  7:39:30.00  5/21/2010   504654.040  6785004.067  338.333   0.024   0.043 2
2373-  7:40:00.00  5/21/2010   504654.039  6785004.068  338.335   0.024   0.043 2
2374-  7:40:30.00  5/21/2010   504654.034  6785004.063  338.333   0.024   0.044 2
2375-  7:41:00.00  5/21/2010   504654.031  6785004.061  338.324   0.024   0.044 2
2376-  7:41:30.00  5/21/2010   504654.026  6785004.056  338.320   0.024   0.044 2
2377-  7:42:00.00  5/21/2010   504654.024  6785004.055  338.321   0.024   0.044 2
2378-  7:42:30.00  5/21/2010   504654.022  6785004.050  338.314   0.024   0.045 2
2379-  7:43:00.00  5/21/2010   504654.019  6785004.049  338.328   0.024   0.045 2
2380-  7:43:30.00  5/21/2010   504654.016  6785004.047  338.328   0.025   0.045 2
2381-  7:44:00.00  5/21/2010   504654.011  6785004.049  338.315   0.025   0.045 2
2382-  7:44:30.00  5/21/2010   504654.008  6785004.045  338.282   0.025   0.046 2
2383-  7:45:00.00  5/21/2010   504654.008  6785004.038  338.289   0.025   0.046 2
2384-  7:45:30.00  5/21/2010   504654.007  6785004.036  338.280   0.025   0.046 2
2385-  7:46:00.00  5/21/2010   504653.999  6785004.033  338.286   0.025   0.046 2
2386-  7:46:30.00  5/21/2010   504653.998  6785004.034  338.291   0.025   0.047 2
2387-  7:47:00.00  5/21/2010   504653.994  6785004.038  338.302   0.025   0.047 2
2388-  7:47:30.00  5/21/2010   504653.991  6785004.030  338.304   0.025   0.047 2
2389-  7:48:00.00  5/21/2010   504653.987  6785004.027  338.297   0.025   0.047 2
2390-  7:48:30.00  5/21/2010   504653.984  6785004.027  338.298   0.025   0.048 2
2391-  7:49:00.00  5/21/2010   504653.976  6785004.025  338.287   0.025   0.048 2
2392-  7:49:30.00  5/21/2010   504653.974  6785004.026  338.286   0.025   0.048 2
2393-  7:50:00.00  5/21/2010   504653.971  6785004.026  338.283   0.026   0.048 2
2394-  7:50:30.00  5/21/2010   504653.969  6785004.030  338.293   0.026   0.049 2
2395-  7:51:00.00  5/21/2010   504653.966  6785004.043  338.316   0.026   0.049 2
2396-  7:51:30.00  5/21/2010   504653.963  6785004.036  338.329   0.024   0.041 2
2397-  7:52:00.00  5/21/2010   504653.965  6785004.038  338.346   0.024   0.039 2
2398-  7:52:30.00  5/21/2010   504653.965  6785004.040  338.362   0.024   0.038 2
2399-  7:53:00.00  5/21/2010   504653.967  6785004.037  338.366   0.024   0.038 2
2400-  7:53:30.00  5/21/2010   504653.970  6785004.036  338.364   0.024   0.037 2
2401-  7:54:00.00  5/21/2010   504653.965  6785004.027  338.363   0.024   0.037 2
2402-  7:54:30.00  5/21/2010   504653.964  6785004.025  338.361   0.024   0.037 2
2403-  7:55:00.00  5/21/2010   504653.958  6785004.037  338.368   0.024   0.037 2
2404-  7:55:30.00  5/21/2010   504653.953  6785004.044  338.364   0.024   0.037 2
2405-  7:56:00.00  5/21/2010   504653.950  6785004.041  338.374   0.024   0.037 2
2406-  7:56:30.00  5/21/2010   504653.949  6785004.033  338.367   0.024   0.037 2
2407-  7:57:00.00  5/21/2010   504653.948  6785004.028  338.377   0.024   0.037 2
2408-  7:57:30.00  5/21/2010   504653.948  6785004.025  338.400   0.024   0.038 2
2409-  7:58:00.00  5/21/2010   504653.948  6785004.019  338.406   0.024   0.038 2
2410-  7:58:30.00  5/21/2010   504653.947  6785004.020  338.422   0.024   0.038 2
2411-  7:59:00.00  5/21/2010   504653.949  6785004.002  338.420   0.024   0.038 2
2412-  7:59:30.00  5/21/2010   504653.943  6785004.002  338.422   0.024   0.038 2
2413-  8:00:00.00  5/21/2010   504653.942  6785003.994  338.415   0.024   0.038 2
2414-  8:00:30.00  5/21/2010   504653.938  6785003.986  338.402   0.024   0.038 2
2415-  8:01:00.00  5/21/2010   504653.936  6785003.976  338.376   0.024   0.038 2
2416-  8:01:30.00  5/21/2010   504653.932  6785003.970  338.352   0.024   0.039 2
2417-  8:02:00.00  5/21/2010   504653.929  6785003.963  338.325   0.024   0.039 2
2418-  8:02:30.00  5/21/2010   504653.922  6785003.960  338.320   0.024   0.039 2
2419-  8:03:00.00  5/21/2010   504653.915  6785003.954  338.322   0.024   0.039 2
2420-  8:03:30.00  5/21/2010   504653.915  6785003.945  338.309   0.024   0.039 2
2421-  8:04:00.00  5/21/2010   504653.916  6785003.942  338.319   0.025   0.039 2
2422-  8:04:30.00  5/21/2010   504653.914  6785003.947  338.327   0.025   0.039 2
2423-  8:05:00.00  5/21/2010   504653.913  6785003.940  338.297   0.025   0.040 2
2424-  8:05:30.00  5/21/2010   504653.910  6785003.933  338.290   0.025   0.040 2
2425-  8:06:00.00  5/21/2010   504653.910  6785003.929  338.296   0.025   0.040 2
2426-  8:06:30.00  5/21/2010   504653.909  6785003.927  338.325   0.025   0.040 2
2427-  8:07:00.00  5/21/2010   504653.912  6785003.933  338.356   0.025   0.040 2
2428-  8:07:30.00  5/21/2010   504653.915  6785003.964  338.404   0.025   0.041 2
2429-  8:08:00.00  5/21/2010   504653.907  6785003.933  338.398   0.025   0.040 2
2430-  8:08:30.00  5/21/2010   504653.907  6785003.930  338.388   0.025   0.041 2
2431-  8:09:00.00  5/21/2010   504653.901  6785003.931  338.368   0.025   0.041 2
2432-  8:09:30.00  5/21/2010   504653.903  6785003.924  338.315   0.025   0.041 2
2433-  8:10:00.00  5/21/2010   504653.905  6785003.909  338.264   0.025   0.041 2
2434-  8:10:30.00  5/21/2010   504653.895  6785003.894  338.192   0.025   0.041 2
2435-  8:11:00.00  5/21/2010   504653.891  6785003.880  338.136   0.025   0.041 2
2436-  8:11:30.00  5/21/2010   504653.886  6785003.856  338.072   0.025   0.041 2
2437-  8:12:00.00  5/21/2010   504653.873  6785003.839  338.130   0.026   0.041 2
2438-  8:12:30.00  5/21/2010   504653.873  6785003.880  338.173   0.026   0.042 2
2439-  8:13:00.00  5/21/2010   504653.868  6785003.887  338.231   0.026   0.042 2
2440-  8:13:30.00  5/21/2010   504653.870  6785003.888  338.259   0.026   0.042 2
2441-  8:14:00.00  5/21/2010   504653.866  6785003.890  338.281   0.026   0.042 2
2442-  8:14:30.00  5/21/2010   504653.867  6785003.887  338.292   0.026   0.042 2
2443-  8:15:00.00  5/21/2010   504653.863  6785003.889  338.289   0.026   0.042 2
2444-  8:15:30.00  5/21/2010   504653.864  6785003.889  338.291   0.026   0.043 2
2445-  8:16:00.00  5/21/2010   504653.863  6785003.876  338.267   0.026   0.043 2
2446-  8:16:30.00  5/21/2010   504653.858  6785003.869  338.267   0.026   0.043 2
2447-  8:17:00.00  5/21/2010   504653.855  6785003.882  338.312   0.026   0.043 2
2448-  8:17:30.00  5/21/2010   504653.855  6785003.878  338.330   0.026   0.043 2
2449-  8:18:00.00  5/21/2010   504653.856  6785003.876  338.357   0.026   0.043 2
2450-  8:18:30.00  5/21/2010   504653.857  6785003.880  338.370   0.026   0.043 2
2451-  8:19:00.00  5/21/2010   504653.853  6785003.877  338.365   0.025   0.042 2
2452-  8:19:30.00  5/21/2010   504653.849  6785003.869  338.367   0.025   0.042 2
2453-  8:20:00.00  5/21/2010   504653.846  6785003.867  338.371   0.025   0.043 2
2454-  8:20:30.00  5/21/2010   504653.849  6785003.869  338.374   0.025   0.043 2
2455-  8:21:00.00  5/21/2010   504653.845  6785003.869  338.359   0.025   0.043 2
2456-  8:21:30.00  5/21/2010   504653.843  6785003.864  338.343   0.025   0.043 2
2457-  8:22:00.00  5/21/2010   504653.839  6785003.861  338.321   0.025   0.043 2
2458-  8:22:30.00  5/21/2010   504653.833  6785003.850  338.285   0.025   0.043 2
2459-  8:23:00.00  5/21/2010   504653.830  6785003.850  338.270   0.025   0.043 2
2460-  8:23:30.00  5/21/2010   504653.826  6785003.856  338.294   0.025   0.043 2
2461-  8:24:00.00  5/21/2010   504653.827  6785003.859  338.308   0.025   0.043 2
2462-  8:24:30.00  5/21/2010   504653.825  6785003.856  338.323   0.025   0.043 2
