333	160.3027778	6	9	7	16	282.55167	92.50944	1265.276	1.62	3766.138	5274.709	946.332
333	160.3034722	6	9	7	17	102.55333	267.50306	1265.274	1.62	3766.136	5274.747	946.605
333	160.3131944	6	9	7	31	282.54611	92.50833	1265.257	1.62	3766.129	5274.582	946.357
333	160.3138889	6	9	7	32	102.54917	267.50167	1265.254	1.62	3766.136	5274.651	946.579
333	160.3236111	6	9	7	46	282.54111	92.50833	1265.238	1.62	3766.123	5274.471	946.353
333	160.3243056	6	9	7	47	102.5425	267.5	1265.237	1.62	3766.123	5274.507	946.541
333	160.3340278	6	9	8	1	282.53389	92.50611	1265.216	1.62	3766.108	5274.315	946.408
333	160.3347222	6	9	8	2	102.53583	267.50111	1265.216	1.62	3766.111	5274.359	946.567
333	160.3444444	6	9	8	16	282.52722	92.50528	1265.198	1.62	3766.094	5274.168	946.425
333	160.3451389	6	9	8	17	102.52889	267.50278	1265.193	1.62	3766.099	5274.204	946.601
333	160.3548611	6	9	8	31	282.52417	92.50639	1265.175	1.62	3766.102	5274.093	946.403
333	160.3555556	6	9	8	32	102.525	267.50056	1265.176	1.62	3766.099	5274.114	946.555
333	160.3652778	6	9	8	46	282.51778	92.50778	1265.155	1.62	3766.092	5273.954	946.374
333	160.3659722	6	9	8	47	102.52056	267.50167	1265.154	1.62	3766.097	5274.011	946.582
333	160.3756944	6	9	9	1	282.51306	92.50833	1265.134	1.62	3766.091	5273.847	946.361
333	160.3763889	6	9	9	2	102.51556	267.5	1265.134	1.62	3766.094	5273.9	946.543
333	160.3861111	6	9	9	16	282.50833	92.50667	1265.112	1.62	3766.088	5273.739	946.396
333	160.3868056	6	9	9	17	102.50917	267.5025	1265.111	1.62	3766.084	5273.762	946.601
333	160.3965278	6	9	9	31	282.50111	92.51028	1265.093	1.62	3766.075	5273.579	946.321
333	160.3972222	6	9	9	32	102.50417	267.50139	1265.091	1.62	3766.08	5273.646	946.579
333	160.4069444	6	9	9	46	282.49667	92.51167	1265.071	1.62	3766.076	5273.476	946.288
333	160.4520833	6	9	10	51	102.47861	267.50083	1264.982	1.62	3766.065	5273.072	946.573
333	160.4534722	6	9	10	53	282.47472	92.50944	1264.978	1.62	3766.061	5272.987	946.344
333	160.4541667	6	9	10	54	102.47667	267.50333	1264.975	1.62	3766.06	5273.028	946.625
333	160.4590278	6	9	11	1	282.47139	92.50639	1264.969	1.62	3766.051	5272.916	946.409
333	160.4597222	6	9	11	2	102.475	267.50028	1264.968	1.62	3766.062	5272.99	946.557
333	160.4694444	6	9	11	16	282.46722	92.50556	1264.949	1.62	3766.051	5272.823	946.431
333	160.4701389	6	9	11	17	102.46861	267.50056	1264.948	1.62	3766.051	5272.848	946.563
333	160.4798611	6	9	11	31	282.46111	92.50639	1264.93	1.62	3766.039	5272.683	946.414
333	160.4805556	6	9	11	32	102.46361	267.50028	1264.928	1.62	3766.048	5272.741	946.558
333	160.4902778	6	9	11	46	282.45361	92.51111	1264.909	1.62	3766.029	5272.516	946.31
333	160.4909722	6	9	11	47	102.45833	267.50139	1264.906	1.62	3766.042	5272.618	946.586
333	160.5006944	6	9	12	1	282.45278	92.50972	1264.888	1.62	3766.044	5272.494	946.342
333	160.5013889	6	9	12	2	102.45417	267.5025	1264.886	1.62	3766.041	5272.528	946.613
333	160.5111111	6	9	12	16	282.44778	92.50944	1264.87	1.62	3766.037	5272.38	946.35
333	160.5118056	6	9	12	17	102.44917	267.50278	1264.87	1.62	3766.034	5272.418	946.616
333	160.5215278	6	9	12	31	282.44333	92.50917	1264.851	1.62	3766.035	5272.281	946.354
333	160.5222222	6	9	12	32	102.44528	267.50278	1264.848	1.62	3766.036	5272.328	946.617
333	160.5319444	6	9	12	46	282.43917	92.50806	1264.83	1.62	3766.035	5272.193	946.381
333	160.5326389	6	9	12	47	102.44139	267.50111	1264.828	1.62	3766.039	5272.24	946.583
333	160.5423611	6	9	13	1	282.43167	92.50833	1264.81	1.62	3766.019	5272.025	946.375
