Output order: Pnt Id						 Hz	 V	 Sd	 East	 North	 Elev	 Sig.Strength





111	166.8347222	6	15	20	2	98.90167	267.39917	1251.642	3764.697	5193.477	944.932
333	166.8347222	6	15	20	2	98.90222	267.39917	1251.645	3764.697	5193.494	944.929
444	166.8347222	6	15	20	2	110.86278	267.39806	1056.388	4013.884	5375.828	953.737
CGR1	166.84375	6	15	20	15	359.98861	87.23778	131.87	4999.974	5131.717	1007.976
111	166.84375	6	15	20	15	278.89278	92.60917	1251.616	3764.701	5193.284	944.748
333	166.8444444	6	15	20	16	278.89278	92.61028	1251.618	3764.7	5193.285	944.723
444	166.8444444	6	15	20	16	290.85333	92.605	1056.363	4013.848	5375.656	953.686
CGR1	166.8444444	6	15	20	16	179.98833	272.76972	131.87	4999.973	5131.716	1007.993
111	166.8451389	6	15	20	17	98.89472	267.39833	1251.617	3764.7	5193.329	944.913
333	166.8451389	6	15	20	17	98.895	267.3975	1251.617	3764.701	5193.334	944.894
444	166.8451389	6	15	20	17	110.85306	267.40194	1056.358	4013.845	5375.651	953.81
CGR1	166.8541667	6	15	20	30	359.98889	87.23917	131.87	4999.974	5131.717	1007.973
111	166.8541667	6	15	20	30	278.88694	92.61139	1251.588	3764.711	5193.151	944.702
333	166.8548611	6	15	20	31	278.88667	92.61222	1251.588	3764.712	5193.148	944.684
444	166.8548611	6	15	20	31	290.84694	92.60944	1056.339	4013.832	5375.536	953.603
CGR1	166.8548611	6	15	20	31	179.99056	272.77111	131.87	4999.979	5131.715	1007.997
111	166.8555556	6	15	20	32	98.88889	267.39806	1251.588	3764.709	5193.193	944.906
333	166.8555556	6	15	20	32	98.88806	267.3975	1251.586	3764.709	5193.18	944.897
444	166.85625	6	15	20	33	110.84806	267.39806	1056.336	4013.836	5375.556	953.743
CGR1	166.8645833	6	15	20	45	359.99	87.23917	131.87	4999.977	5131.717	1007.973
111	166.8645833	6	15	20	45	278.87972	92.61111	1251.561	3764.713	5192.995	944.711
333	166.8652778	6	15	20	46	278.88	92.61139	1251.558	3764.717	5193.001	944.706
444	166.8652778	6	15	20	46	290.84056	92.61083	1056.309	4013.819	5375.417	953.577
CGR1	166.8652778	6	15	20	46	179.98944	272.77167	131.869	4999.976	5131.715	1007.998
111	166.8659722	6	15	20	47	98.88389	267.39611	1251.558	3764.722	5193.081	944.869
333	166.8659722	6	15	20	47	98.8825	267.39611	1251.557	3764.719	5193.053	944.864
444	166.8659722	6	15	20	47	110.8425	267.39694	1056.309	4013.826	5375.451	953.722
CGR1	166.875	6	15	21	0	359.98944	87.23667	131.869	4999.976	5131.716	1007.979
111	166.875	6	15	21	0	278.87361	92.61222	1251.532	3764.722	5192.856	944.685
333	166.8756944	6	15	21	1	278.87444	92.61222	1251.53	3764.728	5192.876	944.684
444	166.8756944	6	15	21	1	290.83472	92.61167	1056.287	4013.802	5375.305	953.566
CGR1	166.8756944	6	15	21	1	179.99	272.77139	131.869	4999.977	5131.715	1007.997
111	166.8763889	6	15	21	2	98.87639	267.39556	1251.529	3764.727	5192.918	944.858
333	166.8763889	6	15	21	2	98.87639	267.39528	1251.528	3764.728	5192.915	944.853
444	166.8763889	6	15	21	2	110.83583	267.39639	1056.284	4013.806	5375.326	953.713
CGR1	166.8854167	6	15	21	15	359.98972	87.23556	131.87	4999.976	5131.716	1007.981
111	166.8854167	6	15	21	15	278.86778	92.61278	1251.499	3764.736	5192.728	944.674
333	166.8861111	6	15	21	16	278.86833	92.61306	1251.5	3764.736	5192.737	944.672
444	166.8861111	6	15	21	16	290.82722	92.61083	1056.262	4013.776	5375.167	953.58
CGR1	166.8861111	6	15	21	16	179.98944	272.77167	131.87	4999.976	5131.716	1007.998
111	166.8868056	6	15	21	17	98.86917	267.39444	1251.499	3764.734	5192.758	944.833
333	166.8868056	6	15	21	17	98.86861	267.39444	1251.499	3764.732	5192.745	944.833
444	166.8868056	6	15	21	17	110.82944	267.39472	1056.259	4013.788	5375.205	953.685
CGR1	166.8958333	6	15	21	30	359.98972	87.23722	131.87	4999.976	5131.716	1007.977
111	166.8958333	6	15	21	30	278.86111	92.61361	1251.471	3764.742	5192.578	944.659
333	166.8965278	6	15	21	31	278.86083	92.61278	1251.473	3764.739	5192.575	944.677
444	166.8965278	6	15	21	31	290.82139	92.61306	1056.237	4013.763	5375.058	953.54
CGR1	166.8965278	6	15	21	31	179.98972	272.77278	131.87	4999.976	5131.715	1008
111	166.8972222	6	15	21	32	98.86333	267.39389	1251.469	3764.743	5192.625	944.824
333	166.8972222	6	15	21	32	98.86361	267.39444	1251.469	3764.743	5192.63	944.838
444	166.8972222	6	15	21	32	110.82361	267.39667	1056.237	4013.768	5375.098	953.723
CGR1	166.90625	6	15	21	45	359.98889	87.2375	131.87	4999.974	5131.716	1007.977
111	166.90625	6	15	21	45	278.85361	92.61278	1251.441	3764.745	5192.411	944.678
333	166.9069444	6	15	21	46	278.85361	92.61333	1251.44	3764.747	5192.412	944.666
444	166.9069444	6	15	21	46	290.81333	92.61222	1056.211	4013.734	5374.912	953.558
CGR1	166.9069444	6	15	21	46	179.99056	272.77	131.869	4999.978	5131.715	1007.994
111	166.9076389	6	15	21	47	98.85556	267.39472	1251.442	3764.743	5192.454	944.84
333	166.9076389	6	15	21	47	98.85528	267.39444	1251.438	3764.746	5192.446	944.836
444	166.9076389	6	15	21	47	110.81694	267.39417	1056.208	4013.755	5374.974	953.679
CGR1	166.9166667	6	15	22	0	359.98944	87.23778	131.869	4999.976	5131.716	1007.976
111	166.9166667	6	15	22	0	278.84667	92.61222	1251.414	3764.749	5192.261	944.694
333	166.9173611	6	15	22	1	278.84694	92.61278	1251.413	3764.751	5192.264	944.679
444	166.9173611	6	15	22	1	290.8075	92.61194	1056.187	4013.717	5374.801	953.564
CGR1	166.9173611	6	15	22	1	179.98944	272.76944	131.87	4999.976	5131.716	1007.993
111	166.9180556	6	15	22	2	98.84917	267.39361	1251.411	3764.754	5192.314	944.822
333	166.9180556	6	15	22	2	98.84833	267.39389	1251.408	3764.754	5192.293	944.826
CGR1	166.9270833	6	15	22	15	359.98694	87.23667	131.87	4999.97	5131.716	1007.979
111	166.9270833	6	15	22	15	278.83972	92.61417	1251.383	3764.757	5192.102	944.653
333	166.9277778	6	15	22	16	278.84	92.61278	1251.384	3764.756	5192.111	944.679
444	166.9277778	6	15	22	16	290.79889	92.61	1056.162	4013.683	5374.645	953.602
CGR1	166.9277778	6	15	22	16	179.98944	272.77083	131.869	4999.976	5131.715	1007.996
333	166.9284722	6	15	22	17	98.84083	267.39472	1251.38	3764.755	5192.129	944.846
CGR1	166.9375	6	15	22	30	359.98611	87.23694	131.87	4999.968	5131.716	1007.978
111	166.9375	6	15	22	30	278.83	92.615	1251.355	3764.753	5191.89	944.631
333	166.9381944	6	15	22	31	278.83222	92.61056	1251.354	3764.757	5191.938	944.728
444	166.9381944	6	15	22	31	290.7925	92.61111	1056.138	4013.665	5374.528	953.58
CGR1	166.9381944	6	15	22	31	179.9875	272.76944	131.87	4999.972	5131.716	1007.993
111	166.9388889	6	15	22	32	98.83417	267.39278	1251.353	3764.761	5191.978	944.805
333	166.9388889	6	15	22	32	98.83306	267.39278	1251.352	3764.759	5191.959	944.806
444	166.9388889	6	15	22	32	110.79389	267.39556	1056.133	4013.673	5374.552	953.703
CGR1	166.9479167	6	15	22	45	359.98417	87.23222	131.87	4999.964	5131.716	1007.989
111	166.9479167	6	15	22	45	278.82389	92.61083	1251.328	3764.755	5191.752	944.727
333	166.9486111	6	15	22	46	278.825	92.61	1251.326	3764.76	5191.776	944.745
444	166.9486111	6	15	22	46	290.78361	92.61083	1056.117	4013.625	5374.365	953.586
CGR1	166.9486111	6	15	22	46	179.98444	272.76889	131.87	4999.964	5131.716	1007.992
111	166.9493056	6	15	22	47	98.82611	267.39	1251.325	3764.765	5191.805	944.747
333	166.9493056	6	15	22	47	98.82583	267.39056	1251.323	3764.766	5191.798	944.755
444	166.9493056	6	15	22	47	110.78472	267.38833	1056.109	4013.641	5374.383	953.574
CGR1	166.9583333	6	15	23	0	359.98472	87.23833	131.87	4999.965	5131.717	1007.975
111	166.9583333	6	15	23	0	278.81889	92.61583	1251.295	3764.776	5191.641	944.617
333	166.9590278	6	15	23	1	278.81833	92.615	1251.294	3764.775	5191.631	944.636
444	166.9590278	6	15	23	1	290.77722	92.61306	1056.086	4013.614	5374.242	953.548
CGR1	166.9590278	6	15	23	1	179.98806	272.77028	131.869	4999.972	5131.715	1007.995
111	166.9597222	6	15	23	2	98.82056	267.39167	1251.292	3764.778	5191.679	944.785
333	166.9597222	6	15	23	2	98.81694	267.39306	1251.294	3764.762	5191.602	944.813
444	166.9604167	6	15	23	3	110.77833	267.39083	1056.08	4013.625	5374.264	953.622
CGR1	166.96875	6	15	23	15	359.98361	87.24083	131.87	4999.962	5131.717	1007.969
111	166.96875	6	15	23	15	278.81083	92.61528	1251.263	3764.78	5191.459	944.632
333	166.9694444	6	15	23	16	278.80972	92.61806	1251.265	3764.777	5191.439	944.571
444	166.9694444	6	15	23	16	290.77167	92.61417	1056.06	4013.604	5374.139	953.527
CGR1	166.9694444	6	15	23	16	179.98583	272.77	131.87	4999.967	5131.716	1007.994
111	166.9701389	6	15	23	17	98.81167	267.39333	1251.264	3764.774	5191.48	944.821
333	166.9701389	6	15	23	17	98.81111	267.39194	1251.263	3764.775	5191.471	944.789
CGR1	166.9791667	6	15	23	30	359.98667	87.23639	131.87	4999.97	5131.717	1007.979
111	166.9791667	6	15	23	30	278.80444	92.61472	1251.236	3764.785	5191.322	944.648
333	166.9798611	6	15	23	31	278.80556	92.61556	1251.233	3764.793	5191.342	944.628
444	166.9798611	6	15	23	31	290.76361	92.615	1056.034	4013.576	5373.991	953.517
CGR1	166.9798611	6	15	23	31	179.98694	272.77083	131.87	4999.97	5131.716	1007.996
111	166.9805556	6	15	23	32	98.80778	267.39167	1251.231	3764.795	5191.391	944.782
333	166.9805556	6	15	23	32	98.80611	267.39056	1251.232	3764.79	5191.357	944.761
444	166.98125	6	15	23	33	110.76611	267.39306	1056.029	4013.59	5374.033	953.664
CGR1	166.9895833	6	15	23	45	359.98472	87.23833	131.87	4999.965	5131.717	1007.975
111	166.9895833	6	15	23	45	278.79361	92.61944	1251.202	3764.787	5191.082	944.546
444	166.9902778	6	15	23	46	290.75639	92.61667	1056.009	4013.553	5373.857	953.485
CGR1	166.9902778	6	15	23	46	179.98528	272.77056	131.87	4999.966	5131.715	1007.995
111	166.9909722	6	15	23	47	98.79861	267.39333	1251.202	3764.791	5191.19	944.826
333	166.9909722	6	15	23	47	98.79861	267.39083	1251.198	3764.798	5191.191	944.771
444	166.9916667	6	15	23	48	110.75778	267.39111	1056.007	4013.559	5373.885	953.631
CGR1	167	6	16	0	0	359.98667	87.24194	131.87	4999.97	5131.717	1007.967
111	167	6	16	0	0	278.79139	92.6175	1251.169	3764.81	5191.025	944.589
333	167.0006944	6	16	0	1	278.79222	92.6175	1251.17	3764.812	5191.045	944.588
444	167.0006944	6	16	0	1	290.75056	92.61667	1055.982	4013.541	5373.748	953.485
CGR1	167.0006944	6	16	0	1	179.9875	272.77222	131.87	4999.972	5131.715	1007.999
111	167.0013889	6	16	0	2	98.79389	267.38944	1251.172	3764.81	5191.086	944.739
333	167.0013889	6	16	0	2	98.79389	267.38972	1251.169	3764.812	5191.082	944.745
444	167.0013889	6	16	0	2	110.75139	267.39111	1055.978	4013.544	5373.763	953.633
CGR1	167.0104167	6	16	0	15	359.98472	87.23917	131.87	4999.965	5131.717	1007.973
111	167.0104167	6	16	0	15	278.78472	92.61972	1251.138	3764.821	5190.877	944.543
333	167.0111111	6	16	0	16	278.785	92.62	1251.138	3764.822	5190.887	944.536
444	167.0111111	6	16	0	16	290.7425	92.61722	1055.956	4013.513	5373.599	953.479
CGR1	167.0111111	6	16	0	16	179.98833	272.77139	131.87	4999.973	5131.715	1007.997
111	167.0118056	6	16	0	17	98.78694	267.38944	1251.136	3764.822	5190.929	944.742
333	167.0118056	6	16	0	17	98.78611	267.38889	1251.136	3764.819	5190.91	944.727
444	167.0118056	6	16	0	17	110.74389	267.39194	1055.956	4013.516	5373.627	953.648
CGR1	167.0208333	6	16	0	30	359.98611	87.23583	131.87	4999.968	5131.716	1007.981
111	167.0208333	6	16	0	30	278.77833	92.6175	1251.108	3764.827	5190.738	944.593
333	167.0215278	6	16	0	31	278.77722	92.61694	1251.105	3764.825	5190.714	944.602
444	167.0215278	6	16	0	31	290.73667	92.61472	1055.931	4013.496	5373.492	953.527
CGR1	167.0215278	6	16	0	31	179.9875	272.76861	131.87	4999.971	5131.716	1007.991
111	167.0222222	6	16	0	32	98.77889	267.38667	1251.104	3764.829	5190.748	944.684
333	167.0222222	6	16	0	32	98.77833	267.38722	1251.101	3764.829	5190.739	944.698
444	167.0229167	6	16	0	33	110.73806	267.38833	1055.926	4013.508	5373.516	953.582
CGR1	167.03125	6	16	0	45	359.98556	87.23917	131.87	4999.967	5131.717	1007.973
111	167.03125	6	16	0	45	278.77194	92.61944	1251.075	3764.84	5190.596	944.552
333	167.0319444	6	16	0	46	278.77028	92.62111	1251.072	3764.839	5190.556	944.514
444	167.0319444	6	16	0	46	290.72833	92.61667	1055.903	4013.469	5373.336	953.488
CGR1	167.0319444	6	16	0	46	179.98667	272.77	131.87	4999.969	5131.716	1007.994
111	167.0326389	6	16	0	47	98.7725	267.38972	1251.07	3764.838	5190.609	944.75
333	167.0326389	6	16	0	47	98.77278	267.3875	1251.07	3764.841	5190.612	944.704
444	167.0333333	6	16	0	48	110.73056	267.38833	1055.898	4013.484	5373.373	953.581
CGR1	167.0416667	6	16	1	0	359.98694	87.23667	131.87	4999.97	5131.716	1007.979
111	167.0416667	6	16	1	0	278.76389	92.61917	1251.039	3764.849	5190.417	944.559
333	167.0423611	6	16	1	1	278.76444	92.61972	1251.041	3764.85	5190.43	944.547
444	167.0423611	6	16	1	1	290.72361	92.61639	1055.879	4013.46	5373.247	953.497
CGR1	167.0423611	6	16	1	1	179.98778	272.77	131.87	4999.972	5131.716	1007.994
111	167.0430556	6	16	1	2	98.765	267.38556	1251.038	3764.849	5190.443	944.662
333	167.0430556	6	16	1	2	98.76361	267.38361	1251.038	3764.846	5190.407	944.619
444	167.0430556	6	16	1	2	110.72389	267.38833	1055.878	4013.46	5373.252	953.583
CGR1	167.0520833	6	16	1	15	359.98861	87.24056	131.87	4999.974	5131.717	1007.97
111	167.0520833	6	16	1	15	278.75667	92.62083	1251.006	3764.859	5190.256	944.524
333	167.0527778	6	16	1	16	278.75778	92.62056	1251.004	3764.864	5190.279	944.531
444	167.0527778	6	16	1	16	290.71444	92.61528	1055.85	4013.427	5373.079	953.519
CGR1	167.0527778	6	16	1	16	179.98694	272.77111	131.87	4999.97	5131.716	1007.997
111	167.0534722	6	16	1	17	98.75833	267.38806	1251.005	3764.857	5190.293	944.719
333	167.0534722	6	16	1	17	98.75917	267.38694	1251.003	3764.862	5190.308	944.69
444	167.0534722	6	16	1	17	110.71639	267.39083	1055.848	4013.437	5373.112	953.631
CGR1	167.0625	6	16	1	30	359.98583	87.24056	131.87	4999.968	5131.717	1007.969
111	167.0625	6	16	1	30	278.75	92.62167	1250.971	3764.872	5190.103	944.507
333	167.0631944	6	16	1	31	278.75111	92.62167	1250.972	3764.875	5190.128	944.506
444	167.0631944	6	16	1	31	290.70889	92.61583	1055.822	4013.418	5372.971	953.507
CGR1	167.0631944	6	16	1	31	179.98722	272.77	131.87	4999.971	5131.716	1007.994
111	167.0638889	6	16	1	32	98.75278	267.38556	1250.967	3764.877	5190.163	944.666
333	167.0638889	6	16	1	32	98.75111	267.38556	1250.967	3764.873	5190.127	944.663
CGR1	167.0729167	6	16	1	45	359.98806	87.23972	131.87	4999.972	5131.717	1007.972
111	167.0729167	6	16	1	45	278.74472	92.62556	1250.941	3764.887	5189.983	944.425
333	167.0736111	6	16	1	46	278.74528	92.62417	1250.935	3764.894	5189.999	944.451
444	167.0736111	6	16	1	46	290.7025	92.62222	1055.795	4013.406	5372.851	953.392
CGR1	167.0736111	6	16	1	46	179.98861	272.77111	131.87	4999.974	5131.716	1007.997
111	167.0743056	6	16	1	47	98.74694	267.38444	1250.936	3764.89	5190.032	944.643
333	167.0743056	6	16	1	47	98.74639	267.38528	1250.934	3764.889	5190.02	944.661
444	167.0743056	6	16	1	47	110.70472	267.38972	1055.797	4013.409	5372.893	953.614
CGR1	167.0833333	6	16	2	0	359.98722	87.23972	131.869	4999.97	5131.716	1007.972
111	167.0833333	6	16	2	0	278.73944	92.62528	1250.902	3764.908	5189.864	944.431
333	167.0840278	6	16	2	1	278.73861	92.62528	1250.905	3764.903	5189.846	944.433
444	167.0840278	6	16	2	1	290.69556	92.62278	1055.769	4013.386	5372.724	953.383
CGR1	167.0840278	6	16	2	1	179.98917	272.77056	131.869	4999.975	5131.715	1007.995
111	167.0847222	6	16	2	2	98.74028	267.38389	1250.9	3764.905	5189.886	944.63
333	167.0847222	6	16	2	2	98.73861	267.38472	1250.899	3764.899	5189.846	944.647
444	167.0847222	6	16	2	2	110.69861	267.38778	1055.77	4013.397	5372.78	953.58
CGR1	167.09375	6	16	2	15	359.99056	87.23722	131.87	4999.979	5131.716	1007.977
111	167.09375	6	16	2	15	278.7325	92.62639	1250.866	3764.923	5189.71	944.411
333	167.0944444	6	16	2	16	278.73333	92.62583	1250.87	3764.922	5189.732	944.421
444	167.0944444	6	16	2	16	290.69	92.62194	1055.74	4013.376	5372.616	953.399
CGR1	167.0944444	6	16	2	16	179.99056	272.77083	131.869	4999.978	5131.715	1007.996
111	167.0951389	6	16	2	17	98.73444	267.38306	1250.864	3764.922	5189.755	944.617
333	167.0951389	6	16	2	17	98.73472	267.3825	1250.863	3764.924	5189.757	944.601
444	167.0951389	6	16	2	17	110.69222	267.38972	1055.74	4013.381	5372.659	953.614
CGR1	167.1041667	6	16	2	30	359.98833	87.23778	131.869	4999.973	5131.716	1007.976
333	167.1048611	6	16	2	31	278.72528	92.62528	1250.833	3764.93	5189.551	944.432
444	167.1048611	6	16	2	31	290.68278	92.62056	1055.716	4013.35	5372.486	953.429
CGR1	167.1048611	6	16	2	31	179.98833	272.77167	131.869	4999.973	5131.715	1007.998
111	167.1055556	6	16	2	32	98.72722	267.38194	1250.832	3764.93	5189.591	944.592
333	167.1055556	6	16	2	32	98.72694	267.38278	1250.829	3764.932	5189.585	944.611
444	167.1055556	6	16	2	32	110.68472	267.38583	1055.718	4013.357	5372.522	953.543
CGR1	167.1145833	6	16	2	45	359.98667	87.2375	131.869	4999.969	5131.716	1007.977
111	167.1145833	6	16	2	45	278.71694	92.62528	1250.801	3764.934	5189.369	944.435
333	167.1152778	6	16	2	46	278.7175	92.62667	1250.799	3764.939	5189.377	944.407
444	167.1152778	6	16	2	46	290.67611	92.62139	1055.689	4013.333	5372.36	953.412
CGR1	167.1152778	6	16	2	46	179.98639	272.77083	131.869	4999.969	5131.715	1007.996
111	167.1159722	6	16	2	47	98.7175	267.38389	1250.795	3764.933	5189.377	944.635
333	167.1159722	6	16	2	47	98.71611	267.38222	1250.798	3764.927	5189.351	944.597
444	167.1159722	6	16	2	47	110.67639	267.38694	1055.688	4013.329	5372.365	953.568
CGR1	167.125	6	16	3	0	359.98694	87.23583	131.87	4999.97	5131.717	1007.981
111	167.125	6	16	3	0	278.71083	92.62667	1250.768	3764.948	5189.231	944.408
333	167.1256944	6	16	3	1	278.71139	92.62694	1250.765	3764.952	5189.238	944.398
444	167.1256944	6	16	3	1	290.66722	92.6225	1055.665	4013.298	5372.197	953.393
CGR1	167.1256944	6	16	3	1	179.98944	272.76944	131.869	4999.976	5131.715	1007.993
333	167.1263889	6	16	3	2	98.71083	267.37944	1250.759	3764.951	5189.229	944.542
444	167.1263889	6	16	3	2	110.67139	267.38472	1055.659	4013.324	5372.268	953.53
CGR1	167.1354167	6	16	3	15	359.98861	87.2375	131.87	4999.974	5131.717	1007.977
111	167.1354167	6	16	3	15	278.70056	92.62139	1250.735	3764.942	5189.005	944.522
333	167.1361111	6	16	3	16	278.70139	92.62556	1250.734	3764.949	5189.018	944.435
CGR1	167.1361111	6	16	3	16	179.98694	272.76944	131.87	4999.97	5131.716	1007.993
111	167.1368056	6	16	3	17	98.70361	267.37889	1250.73	3764.956	5189.068	944.53
333	167.1368056	6	16	3	17	98.70417	267.37917	1250.726	3764.962	5189.08	944.536
444	167.1368056	6	16	3	17	110.66167	267.38417	1055.635	4013.284	5372.093	953.518
CGR1	167.1458333	6	16	3	30	359.98667	87.23833	131.87	4999.97	5131.717	1007.975
111	167.1458333	6	16	3	30	278.69556	92.6275	1250.698	3764.967	5188.887	944.391
444	167.1465278	6	16	3	31	290.65083	92.62056	1055.611	4013.242	5371.899	953.431
CGR1	167.1465278	6	16	3	31	179.98861	272.77083	131.87	4999.974	5131.715	1007.996
111	167.1472222	6	16	3	32	98.69639	267.3825	1250.696	3764.963	5188.909	944.607
333	167.1472222	6	16	3	32	98.69778	267.38194	1250.692	3764.972	5188.937	944.6
CGR1	167.15625	6	16	3	45	359.98806	87.23833	131.87	4999.973	5131.717	1007.975
111	167.15625	6	16	3	45	278.68806	92.62778	1250.66	3764.98	5188.72	944.389
333	167.1569444	6	16	3	46	278.68917	92.62806	1250.661	3764.983	5188.746	944.378
444	167.1569444	6	16	3	46	290.64833	92.62472	1055.585	4013.253	5371.847	953.357
CGR1	167.1569444	6	16	3	46	179.98833	272.77028	131.87	4999.973	5131.715	1007.995
111	167.1576389	6	16	3	47	98.69083	267.37944	1250.66	3764.983	5188.783	944.546
333	167.1576389	6	16	3	47	98.69028	267.38	1250.655	3764.986	5188.773	944.556
444	167.1576389	6	16	3	47	110.64917	267.38333	1055.583	4013.253	5371.859	953.505
CGR1	167.1666667	6	16	4	0	359.98778	87.2375	131.87	4999.972	5131.716	1007.977
111	167.1666667	6	16	4	0	278.68278	92.63056	1250.628	3764.998	5188.605	944.33
333	167.1673611	6	16	4	1	278.68139	92.62833	1250.627	3764.992	5188.57	944.374
444	167.1673611	6	16	4	1	290.64083	92.625	1055.556	4013.231	5371.705	953.351
CGR1	167.1673611	6	16	4	1	179.98806	272.77	131.87	4999.972	5131.716	1007.994
111	167.1680556	6	16	4	2	98.68361	267.37833	1250.625	3764.994	5188.621	944.52
333	167.1680556	6	16	4	2	98.68278	267.37917	1250.623	3764.993	5188.603	944.538
444	167.1680556	6	16	4	2	110.64222	267.38139	1055.554	4013.236	5371.728	953.473
CGR1	167.1770833	6	16	4	15	359.9875	87.23833	131.87	4999.971	5131.717	1007.975
111	167.1770833	6	16	4	15	278.67417	92.63056	1250.595	3765.002	5188.413	944.331
333	167.1777778	6	16	4	16	278.67444	92.63056	1250.595	3765.002	5188.416	944.331
444	167.1777778	6	16	4	16	290.63139	92.62556	1055.534	4013.191	5371.535	953.342
CGR1	167.1777778	6	16	4	16	179.98806	272.76972	131.87	4999.973	5131.716	1007.993
111	167.1784722	6	16	4	17	98.67694	267.37639	1250.588	3765.012	5188.471	944.479
333	167.1784722	6	16	4	17	98.675	267.37611	1250.588	3765.005	5188.431	944.477
444	167.1784722	6	16	4	17	110.63444	267.3825	1055.53	4013.208	5371.587	953.492
CGR1	167.1875	6	16	4	30	359.98639	87.23694	131.87	4999.969	5131.717	1007.978
111	167.1875	6	16	4	30	278.6675	92.62889	1250.559	3765.013	5188.263	944.369
333	167.1881944	6	16	4	31	278.66889	92.62917	1250.558	3765.02	5188.292	944.361
444	167.1881944	6	16	4	31	290.62361	92.625	1055.504	4013.168	5371.39	953.355
CGR1	167.1881944	6	16	4	31	179.98806	272.76833	131.87	4999.973	5131.716	1007.99
111	167.1888889	6	16	4	32	98.66917	267.3775	1250.555	3765.016	5188.297	944.507
333	167.1888889	6	16	4	32	98.66667	267.37528	1250.553	3765.012	5188.244	944.458
CGR1	167.1979167	6	16	4	45	359.98639	87.23889	131.87	4999.969	5131.717	1007.973
111	167.1979167	6	16	4	45	278.66083	92.63222	1250.525	3765.029	5188.115	944.295
333	167.1986111	6	16	4	46	278.66056	92.6325	1250.525	3765.027	5188.105	944.291
444	167.1986111	6	16	4	46	290.61861	92.62556	1055.48	4013.159	5371.295	953.348
CGR1	167.1986111	6	16	4	46	179.98833	272.76861	131.87	4999.973	5131.716	1007.991
111	167.1993056	6	16	4	47	98.6625	267.37667	1250.523	3765.028	5188.15	944.488
333	167.1993056	6	16	4	47	98.66222	267.375	1250.52	3765.031	5188.143	944.456
444	167.1993056	6	16	4	47	110.62056	267.38139	1055.479	4013.167	5371.331	953.477
CGR1	167.2083333	6	16	5	0	359.98778	87.23944	131.87	4999.972	5131.717	1007.972
111	167.2083333	6	16	5	0	278.65639	92.63278	1250.492	3765.047	5188.012	944.284
333	167.2090278	6	16	5	1	278.65556	92.63306	1250.49	3765.047	5187.995	944.277
444	167.2090278	6	16	5	1	290.61306	92.62667	1055.452	4013.15	5371.191	953.328
CGR1	167.2090278	6	16	5	1	179.98778	272.76972	131.87	4999.972	5131.716	1007.993
111	167.2097222	6	16	5	2	98.65639	267.37611	1250.487	3765.043	5188.014	944.479
333	167.2097222	6	16	5	2	98.65639	267.37667	1250.486	3765.044	5188.014	944.494
444	167.2097222	6	16	5	2	110.61472	267.38222	1055.45	4013.155	5371.221	953.491
CGR1	167.21875	6	16	5	15	359.98778	87.2375	131.87	4999.972	5131.717	1007.977
111	167.21875	6	16	5	15	278.64778	92.635	1250.459	3765.054	5187.823	944.238
333	167.2194444	6	16	5	16	278.64694	92.63278	1250.459	3765.049	5187.803	944.284
444	167.2194444	6	16	5	16	290.60639	92.62806	1055.429	4013.13	5371.068	953.303
CGR1	167.2194444	6	16	5	16	179.98778	272.76972	131.869	4999.972	5131.715	1007.993
111	167.2201389	6	16	5	17	98.64806	267.37694	1250.459	3765.043	5187.832	944.5
333	167.2201389	6	16	5	17	98.64833	267.37444	1250.451	3765.054	5187.835	944.445
444	167.2201389	6	16	5	17	110.6075	267.38139	1055.427	4013.132	5371.089	953.479
CGR1	167.2291667	6	16	5	30	359.98722	87.23861	131.87	4999.971	5131.717	1007.974
111	167.2291667	6	16	5	30	278.64083	92.6325	1250.427	3765.06	5187.669	944.295
333	167.2298611	6	16	5	31	278.64167	92.63361	1250.425	3765.066	5187.686	944.268
444	167.2298611	6	16	5	31	290.59861	92.62833	1055.402	4013.104	5370.923	953.299
CGR1	167.2298611	6	16	5	31	179.98778	272.76917	131.87	4999.972	5131.716	1007.992
111	167.2305556	6	16	5	32	98.64361	267.37444	1250.423	3765.066	5187.727	944.449
333	167.2305556	6	16	5	32	98.64278	267.37333	1250.422	3765.066	5187.711	944.42
444	167.2305556	6	16	5	32	110.6	267.37972	1055.402	4013.107	5370.949	953.446
CGR1	167.2395833	6	16	5	45	359.98722	87.2375	131.87	4999.97	5131.716	1007.977
111	167.2395833	6	16	5	45	278.63444	92.63472	1250.392	3765.075	5187.523	944.249
333	167.2402778	6	16	5	46	278.63306	92.6325	1250.393	3765.068	5187.494	944.297
CGR1	167.2402778	6	16	5	46	179.98667	272.77139	131.869	4999.97	5131.715	1007.997
111	167.2409722	6	16	5	47	98.63556	267.37444	1250.393	3765.069	5187.548	944.449
333	167.2409722	6	16	5	47	98.63444	267.37278	1250.388	3765.072	5187.525	944.41
444	167.2409722	6	16	5	47	110.59389	267.37806	1055.375	4013.095	5370.835	953.415
CGR1	167.25	6	16	6	0	359.98806	87.23861	131.87	4999.972	5131.717	1007.974
111	167.25	6	16	6	0	278.62639	92.63722	1250.362	3765.081	5187.344	944.197
333	167.2506944	6	16	6	1	278.62611	92.63472	1250.36	3765.081	5187.342	944.248
444	167.2506944	6	16	6	1	290.58611	92.62667	1055.351	4013.071	5370.692	953.333
