RRRR	6	19	6	0	0.00444	265.62167	23.078	4999.998	4976.989	999.938
1111	6	19	6	1	112.80806	265.73972	1134.21	3957.351	5438.46	917.531
1111	6	19	6	1	292.80861	94.26556	1134.21	3957.364	5438.471	917.423
2222	6	19	6	1	310.27444	93.07778	1510.093	3849.513	5974.804	920.774
2222	6	19	6	1	130.27389	266.92806	1510.09	3849.501	5974.797	920.93
3333	6	19	6	2	121.49889	266.10833	1149.558	4022.078	5599.244	923.768
3333	6	19	6	2	301.50111	93.89889	1149.556	4022.11	5599.275	923.625
RRRR	6	19	6	15	180.00583	94.38417	23.078	4999.998	4976.99	999.936
RRRR	6	19	6	15	0.00472	265.62306	23.078	4999.998	4976.989	999.939
1111	6	19	6	16	112.79944	265.74056	1134.162	3957.328	5438.288	917.551
1111	6	19	6	16	292.80139	94.26556	1134.163	3957.351	5438.32	917.431
2222	6	19	6	16	310.27139	93.07694	1510.003	3849.527	5974.682	920.802
2222	6	19	6	17	130.26861	266.92944	1510.001	3849.477	5974.633	920.969
3333	6	19	6	17	121.49194	266.10806	1149.49	4022.063	5599.091	923.767
3333	6	19	6	17	301.49361	93.89833	1149.488	4022.091	5599.115	923.639
RRRR	6	19	6	30	180.005	94.38278	23.078	4999.998	4976.99	999.936
RRRR	6	19	6	30	0.00472	265.62167	23.078	4999.998	4976.989	999.938
1111	6	19	6	31	112.79111	265.74111	1134.118	3957.305	5438.118	917.564
1111	6	19	6	31	292.79333	94.26389	1134.117	3957.329	5438.155	917.466
2222	6	19	6	31	310.26583	93.07528	1509.915	3849.502	5974.519	920.85
2222	6	19	6	32	130.26444	266.92917	1509.913	3849.475	5974.495	920.968
3333	6	19	6	32	121.48472	266.10778	1149.421	4022.048	5598.934	923.767
3333	6	19	6	32	301.48667	93.8975	1149.419	4022.075	5598.96	923.659
RRRR	6	19	6	45	180.00583	94.38278	23.078	4999.998	4976.99	999.936
RRRR	6	19	6	45	0.00444	265.62278	23.078	4999.998	4976.989	999.939
1111	6	19	6	46	112.78417	265.74083	1134.068	3957.298	5437.973	917.565
1111	6	19	6	46	292.785	94.26389	1134.067	3957.311	5437.984	917.47
2222	6	19	6	46	310.26167	93.0775	1509.824	3849.5	5974.373	920.801
2222	6	19	6	47	130.25972	266.92833	1509.822	3849.464	5974.34	920.954
3333	6	19	6	47	121.47778	266.10833	1149.352	4022.034	5598.78	923.785
3333	6	19	6	47	301.47972	93.89861	1149.35	4022.062	5598.804	923.642
RRRR	6	19	7	0	180.00583	94.38472	23.078	4999.998	4976.99	999.936
RRRR	6	19	7	0	0.00528	265.6225	23.078	4999.998	4976.99	999.939
1111	6	19	7	1	112.77611	265.74222	1134.019	3957.28	5437.81	917.595
1111	6	19	7	1	292.77778	94.2625	1134.018	3957.299	5437.836	917.501
2222	6	19	7	1	310.25722	93.07667	1509.735	3849.491	5974.227	920.826
2222	6	19	7	2	130.25472	266.93	1509.732	3849.445	5974.181	920.998
3333	6	19	7	2	121.47083	266.10944	1149.281	4022.019	5598.624	923.811
3333	6	19	7	2	301.47306	93.89722	1149.28	4022.051	5598.654	923.675
RRRR	6	19	7	15	180.00472	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	7	15	0.00417	265.62361	23.078	4999.998	4976.989	999.939
1111	6	19	7	15	112.77	265.74417	1133.968	3957.276	5437.676	917.634
1111	6	19	7	16	292.76972	94.26222	1133.967	3957.286	5437.672	917.508
2222	6	19	7	16	310.25194	93.07639	1509.646	3849.471	5974.066	920.836
2222	6	19	7	16	130.25111	266.93278	1509.643	3849.445	5974.051	921.075
3333	6	19	7	17	121.46444	266.11222	1149.21	4022.011	5598.481	923.871
3333	6	19	7	17	301.46583	93.895	1149.207	4022.035	5598.496	923.726
RRRR	6	19	7	30	180.00667	94.38444	23.078	4999.997	4976.99	999.936
RRRR	6	19	7	30	0.00417	265.62361	23.078	4999.998	4976.989	999.939
1111	6	19	7	31	112.76139	265.74694	1133.914	3957.257	5437.503	917.694
1111	6	19	7	31	292.76306	94.26139	1133.915	3957.281	5437.53	917.532
2222	6	19	7	31	310.24833	93.07556	1509.556	3849.475	5973.933	920.863
2222	6	19	7	32	130.24583	266.9325	1509.553	3849.429	5973.891	921.072
3333	6	19	7	32	121.45722	266.11306	1149.138	4021.994	5598.317	923.893
3333	6	19	7	32	301.45944	93.895	1149.136	4022.029	5598.349	923.732
RRRR	6	19	7	45	180.005	94.38306	23.078	4999.998	4976.99	999.936
RRRR	6	19	7	45	0.00306	265.62167	23.078	4999.999	4976.989	999.938
1111	6	19	7	46	112.75472	265.74556	1133.86	3957.258	5437.36	917.671
1111	6	19	7	46	292.75583	94.2575	1133.86	3957.27	5437.376	917.61
2222	6	19	7	46	310.24306	93.07222	1509.465	3849.45	5973.77	920.957
2222	6	19	7	47	130.24194	266.93083	1509.465	3849.43	5973.752	921.037
3333	6	19	7	47	121.45083	266.11056	1149.064	4021.994	5598.169	923.845
3333	6	19	7	47	301.45306	93.89194	1149.062	4022.021	5598.204	923.796
RRRR	6	19	8	0	180.00556	94.38556	23.078	4999.998	4976.99	999.935
RRRR	6	19	8	0	0.00417	265.62333	23.078	4999.998	4976.989	999.939
1111	6	19	8	1	112.74889	265.75083	1133.807	3957.255	5437.236	917.781
1111	6	19	8	1	292.74917	94.25556	1133.804	3957.269	5437.239	917.654
2222	6	19	8	1	310.23972	93.07361	1509.377	3849.466	5973.649	920.923
2222	6	19	8	2	130.2375	266.93333	1509.375	3849.419	5973.606	921.107
3333	6	19	8	2	121.44361	266.11556	1148.991	4021.975	5598.012	923.952
3333	6	19	8	2	301.44722	93.89194	1148.988	4022.024	5598.067	923.801
RRRR	6	19	8	15	180.00528	94.38611	23.078	4999.998	4976.99	999.935
RRRR	6	19	8	15	0.005	265.62361	23.078	4999.998	4976.989	999.939
1111	6	19	8	16	112.74139	265.75028	1133.752	3957.248	5437.076	917.772
1111	6	19	8	16	292.74139	94.255	1133.752	3957.257	5437.077	917.67
2222	6	19	8	16	310.23611	93.0725	1509.287	3849.472	5973.52	920.955
2222	6	19	8	17	130.23361	266.93583	1509.284	3849.42	5973.473	921.181
3333	6	19	8	17	121.43778	266.1175	1148.917	4021.974	5597.873	923.994
3333	6	19	8	17	301.44028	93.89056	1148.915	4022.012	5597.91	923.832
RRRR	6	19	8	30	180.00667	94.38472	23.078	4999.997	4976.99	999.936
RRRR	6	19	8	30	0.005	265.6225	23.078	4999.998	4976.99	999.939
1111	6	19	8	31	112.73417	265.75333	1133.695	3957.244	5436.928	917.836
1111	6	19	8	31	292.735	94.25111	1133.696	3957.253	5436.938	917.75
2222	6	19	8	31	310.23111	93.06944	1509.196	3849.452	5973.363	921.046
2222	6	19	8	32	130.22944	266.93722	1509.195	3849.415	5973.331	921.215
3333	6	19	8	32	121.43083	266.11861	1148.842	4021.964	5597.718	924.021
3333	6	19	8	32	301.43333	93.88778	1148.84	4022	5597.755	923.896
RRRR	6	19	8	45	180.00528	94.38222	23.078	4999.998	4976.99	999.937
RRRR	6	19	8	45	0.00417	265.62111	23.078	4999.998	4976.989	999.938
1111	6	19	8	46	112.72667	265.75417	1133.639	3957.236	5436.771	917.859
1111	6	19	8	46	292.72806	94.24861	1133.638	3957.251	5436.793	917.803
2222	6	19	8	46	310.22639	93.06611	1509.106	3849.437	5973.213	921.133
2222	6	19	8	47	130.225	266.93611	1509.103	3849.41	5973.182	921.198
3333	6	19	8	47	121.42556	266.11694	1148.766	4021.976	5597.588	923.998
3333	6	19	8	47	301.42722	93.88556	1148.764	4021.999	5597.615	923.944
RRRR	6	19	9	0	180.00444	94.38278	23.078	4999.998	4976.99	999.936
RRRR	6	19	9	0	0.00306	265.62194	23.078	4999.999	4976.99	999.938
1111	6	19	9	1	112.71889	265.7575	1133.58	3957.225	5436.604	917.927
1111	6	19	9	1	292.72167	94.24639	1133.579	3957.254	5436.656	917.85
2222	6	19	9	1	310.22306	93.0675	1509.016	3849.451	5973.087	921.104
2222	6	19	9	2	130.22111	266.93806	1509.012	3849.412	5973.047	921.25
3333	6	19	9	2	121.41917	266.12056	1148.69	4021.97	5597.442	924.07
3333	6	19	9	2	301.42111	93.88389	1148.688	4021.998	5597.472	923.983
RRRR	6	19	9	15	180.00444	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	9	15	0.005	265.62167	23.078	4999.998	4976.99	999.938
1111	6	19	9	16	112.71194	265.76083	1133.521	3957.222	5436.456	918
1111	6	19	9	16	292.71444	94.24472	1133.521	3957.249	5436.499	917.887
2222	6	19	9	16	310.21889	93.06694	1508.923	3849.448	5972.942	921.125
2222	6	19	9	17	130.21667	266.93917	1508.922	3849.403	5972.901	921.286
3333	6	19	9	17	121.41194	266.12194	1148.614	4021.959	5597.281	924.108
3333	6	19	9	17	301.41528	93.88361	1148.612	4022	5597.329	923.994
RRRR	6	19	9	30	180.00528	94.38528	23.078	4999.998	4976.99	999.935
RRRR	6	19	9	30	0.00389	265.62194	23.078	4999.998	4976.99	999.938
1111	6	19	9	31	112.70611	265.76278	1133.464	3957.229	5436.334	918.043
1111	6	19	9	31	292.70806	94.2425	1133.462	3957.252	5436.361	917.934
2222	6	19	9	31	310.21389	93.06472	1508.833	3849.429	5972.785	921.186
2222	6	19	9	32	130.21194	266.94222	1508.831	3849.391	5972.751	921.369
3333	6	19	9	32	121.40611	266.12583	1148.539	4021.955	5597.142	924.189
3333	6	19	9	32	301.4075	93.87972	1148.537	4021.979	5597.163	924.079
RRRR	6	19	9	45	180.00389	94.38528	23.078	4999.998	4976.99	999.935
RRRR	6	19	9	45	0.00389	265.62333	23.078	4999.998	4976.989	999.939
1111	6	19	9	46	112.69944	265.76833	1133.408	3957.221	5436.19	918.155
1111	6	19	9	46	292.70083	94.23889	1133.407	3957.242	5436.211	918.01
2222	6	19	9	46	310.21083	93.06444	1508.745	3849.447	5972.669	921.201
2222	6	19	9	47	130.20889	266.94694	1508.742	3849.403	5972.637	921.496
3333	6	19	9	47	121.39944	266.12778	1148.465	4021.946	5596.991	924.235
3333	6	19	9	47	301.4025	93.87944	1148.463	4021.989	5597.037	924.087
RRRR	6	19	10	0	180.005	94.38389	23.078	4999.998	4976.99	999.936
RRRR	6	19	10	0	0.00278	265.62167	23.078	4999.999	4976.99	999.938
1111	6	19	10	1	112.69167	265.76889	1133.351	3957.214	5436.027	918.167
1111	6	19	10	1	292.69333	94.23528	1133.349	3957.235	5436.058	918.084
2222	6	19	10	1	310.20611	93.06	1508.654	3849.428	5972.517	921.317
2222	6	19	10	2	130.20361	266.94472	1508.653	3849.383	5972.471	921.444
3333	6	19	10	2	121.3925	266.12944	1148.389	4021.937	5596.834	924.272
3333	6	19	10	2	301.39556	93.87667	1148.387	4021.978	5596.882	924.149
RRRR	6	19	10	15	180.00417	94.385	23.078	4999.998	4976.989	999.936
RRRR	6	19	10	15	0.00306	265.62278	23.078	4999.999	4976.989	999.939
1111	6	19	10	16	112.68333	265.7725	1133.293	3957.199	5435.857	918.243
1111	6	19	10	16	292.68583	94.23333	1133.296	3957.223	5435.901	918.131
2222	6	19	10	16	310.2025	93.05972	1508.564	3849.434	5972.385	921.331
2222	6	19	10	17	130.2	266.94667	1508.562	3849.387	5972.34	921.503
3333	6	19	10	17	121.38639	266.13222	1148.316	4021.933	5596.696	924.334
3333	6	19	10	17	301.38972	93.875	1148.314	4021.977	5596.744	924.185
RRRR	6	19	10	30	180.00472	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	10	30	0.00528	265.62194	23.078	4999.998	4976.99	999.938
1111	6	19	10	31	112.67806	265.77389	1133.241	3957.204	5435.74	918.277
1111	6	19	10	31	292.67944	94.23306	1133.24	3957.225	5435.761	918.138
2222	6	19	10	31	310.19806	93.05806	1508.475	3849.425	5972.241	921.381
2222	6	19	10	32	130.19556	266.94833	1508.472	3849.378	5972.193	921.548
3333	6	19	10	32	121.38111	266.13333	1148.242	4021.942	5596.57	924.361
3333	6	19	10	32	301.38306	93.87222	1148.24	4021.97	5596.598	924.248
RRRR	6	19	10	45	180.00333	94.38528	23.078	4999.999	4976.99	999.935
RRRR	6	19	10	45	0.00333	265.6225	23.078	4999.999	4976.99	999.939
1111	6	19	10	46	112.67056	265.77472	1133.188	3957.195	5435.583	918.297
1111	6	19	10	46	292.67194	94.23139	1133.187	3957.217	5435.609	918.173
2222	6	19	10	46	310.19361	93.05861	1508.385	3849.419	5972.093	921.372
2222	6	19	10	47	130.19083	266.94778	1508.382	3849.368	5972.042	921.536
3333	6	19	10	47	121.37361	266.13333	1148.169	4021.925	5596.404	924.363
3333	6	19	10	47	301.37583	93.87333	1148.167	4021.958	5596.436	924.231
RRRR	6	19	11	0	180.00361	94.38444	23.078	4999.999	4976.99	999.936
RRRR	6	19	11	0	0.00361	265.62194	23.078	4999.999	4976.989	999.938
1111	6	19	11	1	112.66278	265.77583	1133.134	3957.185	5435.425	918.32
1111	6	19	11	1	292.66444	94.22889	1133.133	3957.205	5435.452	918.228
2222	6	19	11	1	310.18972	93.05694	1508.295	3849.422	5971.961	921.422
2222	6	19	11	2	130.18639	266.94806	1508.293	3849.363	5971.898	921.552
3333	6	19	11	2	121.3675	266.13389	1148.098	4021.923	5596.263	924.379
3333	6	19	11	2	301.36944	93.87056	1148.095	4021.949	5596.29	924.289
RRRR	6	19	11	15	180.00528	94.38417	23.078	4999.998	4976.99	999.936
RRRR	6	19	11	15	0.00361	265.62139	23.078	4999.999	4976.99	999.938
1111	6	19	11	16	112.65667	265.77778	1133.084	3957.181	5435.293	918.365
1111	6	19	11	16	292.65778	94.22639	1133.082	3957.197	5435.311	918.283
2222	6	19	11	16	310.18444	93.05694	1508.205	3849.402	5971.798	921.427
2222	6	19	11	17	130.18278	266.95	1508.204	3849.367	5971.769	921.61
3333	6	19	11	17	121.36056	266.13667	1148.027	4021.907	5596.11	924.438
3333	6	19	11	17	301.36333	93.86972	1148.025	4021.944	5596.151	924.31
RRRR	6	19	11	30	180.00444	94.38417	23.078	4999.998	4976.99	999.936
RRRR	6	19	11	30	0.00278	265.62278	23.078	4999.999	4976.99	999.939
1111	6	19	11	31	112.64889	265.77889	1133.037	3957.165	5435.138	918.391
1111	6	19	11	31	292.65111	94.22556	1133.034	3957.191	5435.175	918.302
2222	6	19	11	31	310.18083	93.05528	1508.118	3849.403	5971.667	921.47
2222	6	19	11	32	130.17833	266.95083	1508.116	3849.356	5971.622	921.636
3333	6	19	11	32	121.35472	266.13667	1147.959	4021.903	5595.973	924.444
3333	6	19	11	32	301.35583	93.86861	1147.958	4021.921	5595.987	924.34
RRRR	6	19	11	45	180.00472	94.38444	23.078	4999.998	4976.99	999.936
RRRR	6	19	11	45	0.00444	265.6225	23.078	4999.998	4976.99	999.939
1111	6	19	11	46	112.64139	265.78	1132.99	3957.148	5434.979	918.416
1111	6	19	11	46	292.64333	94.22583	1132.987	3957.175	5435.014	918.299
2222	6	19	11	46	310.17694	93.05472	1508.031	3849.404	5971.536	921.491
2222	6	19	11	47	130.17444	266.95083	1508.026	3849.36	5971.488	921.64
3333	6	19	11	47	121.34778	266.13806	1147.891	4021.886	5595.819	924.474
3333	6	19	11	47	301.34944	93.86806	1147.89	4021.914	5595.845	924.355
RRRR	6	19	12	0	180.00444	94.38444	23.078	4999.998	4976.99	999.936
RRRR	6	19	12	0	0.00472	265.6225	23.078	4999.998	4976.989	999.939
1111	6	19	12	1	112.63444	265.78111	1132.945	3957.136	5434.837	918.443
1111	6	19	12	1	292.63583	94.225	1132.944	3957.156	5434.861	918.319
2222	6	19	12	1	310.17194	93.05194	1507.942	3849.385	5971.382	921.57
2222	6	19	12	2	130.16972	266.95278	1507.94	3849.346	5971.342	921.694
3333	6	19	12	2	121.34139	266.13861	1147.826	4021.875	5595.678	924.494
3333	6	19	12	2	301.3425	93.86778	1147.825	4021.897	5595.693	924.361
RRRR	6	19	12	15	180.005	94.38528	23.078	4999.998	4976.99	999.935
RRRR	6	19	12	15	0.00444	265.62194	23.078	4999.998	4976.99	999.938
1111	6	19	12	16	112.62583	265.78111	1132.901	3957.112	5434.666	918.443
1111	6	19	12	16	292.62806	94.225	1132.899	3957.138	5434.701	918.324
2222	6	19	12	16	310.16722	93.05444	1507.855	3849.372	5971.225	921.51
2222	6	19	12	17	130.16472	266.95139	1507.852	3849.329	5971.183	921.664
3333	6	19	12	17	121.33444	266.13917	1147.761	4021.858	5595.527	924.505
3333	6	19	12	17	301.33583	93.86833	1147.76	4021.884	5595.546	924.36
RRRR	6	19	12	30	180.00528	94.38389	23.078	4999.998	4976.99	999.936
RRRR	6	19	12	30	0.00389	265.62194	23.078	4999.998	4976.99	999.938
1111	6	19	12	31	112.61917	265.77972	1132.862	3957.099	5434.528	918.419
1111	6	19	12	31	292.62028	94.22611	1132.858	3957.118	5434.541	918.302
2222	6	19	12	31	310.1625	93.05583	1507.767	3849.362	5971.075	921.477
2222	6	19	12	32	130.16056	266.95111	1507.765	3849.321	5971.038	921.662
3333	6	19	12	32	121.32667	266.13778	1147.698	4021.831	5595.358	924.486
3333	6	19	12	32	301.32861	93.86778	1147.696	4021.861	5595.388	924.374
RRRR	6	19	12	45	180.00472	94.38389	23.078	4999.998	4976.99	999.936
RRRR	6	19	12	45	0.00417	265.62194	23.078	4999.998	4976.99	999.938
1111	6	19	12	46	112.61028	265.77944	1132.82	3957.07	5434.349	918.417
1111	6	19	12	46	292.61222	94.22667	1132.821	3957.091	5434.38	918.297
2222	6	19	12	46	310.15806	93.05556	1507.682	3849.353	5970.933	921.485
2222	6	19	12	47	130.15556	266.95028	1507.678	3849.306	5970.884	921.642
3333	6	19	12	47	121.31917	266.13722	1147.636	4021.808	5595.198	924.476
3333	6	19	12	47	301.32167	93.86917	1147.634	4021.843	5595.234	924.349
RRRR	6	19	13	0	180.005	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	13	0	0.00361	265.62167	23.078	4999.999	4976.989	999.938
1111	6	19	13	1	112.60306	265.77917	1132.784	3957.048	5434.202	918.411
1111	6	19	13	1	292.60417	94.22583	1132.782	3957.066	5434.22	918.312
2222	6	19	13	1	310.15333	93.05361	1507.594	3849.339	5970.785	921.548
2222	6	19	13	2	130.15111	266.95111	1507.591	3849.296	5970.739	921.67
3333	6	19	13	2	121.31222	266.13722	1147.575	4021.788	5595.049	924.48
3333	6	19	13	2	301.31417	93.86972	1147.573	4021.817	5595.075	924.344
RRRR	6	19	13	15	180.005	94.385	23.078	4999.998	4976.99	999.936
RRRR	6	19	13	15	0.00361	265.62167	23.078	4999.999	4976.99	999.938
1111	6	19	13	16	112.59528	265.77694	1132.748	3957.027	5434.049	918.372
1111	6	19	13	16	292.59722	94.2275	1132.746	3957.048	5434.078	918.282
2222	6	19	13	16	310.14833	93.05583	1507.508	3849.32	5970.623	921.488
2222	6	19	13	17	130.14667	266.95056	1507.506	3849.286	5970.594	921.656
3333	6	19	13	17	121.30472	266.13556	1147.515	4021.762	5594.886	924.451
3333	6	19	13	17	301.30722	93.87083	1147.514	4021.798	5594.925	924.321
RRRR	6	19	13	30	180.00472	94.385	23.078	4999.998	4976.99	999.936
RRRR	6	19	13	30	0.00389	265.62278	23.078	4999.998	4976.99	999.939
1111	6	19	13	31	112.58694	265.77611	1132.713	3956.997	5433.885	918.358
1111	6	19	13	31	292.58806	94.23139	1132.713	3957.015	5433.899	918.21
2222	6	19	13	31	310.14417	93.05778	1507.422	3849.317	5970.484	921.444
2222	6	19	13	32	130.14194	266.95083	1507.419	3849.272	5970.444	921.669
3333	6	19	13	32	121.29722	266.13472	1147.458	4021.735	5594.73	924.439
3333	6	19	13	32	301.29944	93.87222	1147.457	4021.766	5594.761	924.3
RRRR	6	19	13	45	180.00389	94.38417	23.078	4999.998	4976.99	999.936
RRRR	6	19	13	45	0.00278	265.62278	23.078	4999.999	4976.99	999.939
1111	6	19	13	46	112.57722	265.77306	1132.68	3956.957	5433.69	918.303
1111	6	19	13	46	292.58	94.23278	1132.681	3956.986	5433.74	918.188
2222	6	19	13	46	310.13917	93.05917	1507.335	3849.3	5970.325	921.411
2222	6	19	13	47	130.13667	266.94778	1507.332	3849.254	5970.281	921.596
3333	6	19	13	47	121.28944	266.1325	1147.4	4021.706	5594.565	924.398
3333	6	19	13	47	301.29167	93.87472	1147.398	4021.74	5594.598	924.251
RRRR	6	19	14	0	180.00417	94.38389	23.078	4999.998	4976.99	999.936
RRRR	6	19	14	0	0.0025	265.62222	23.078	4999.999	4976.989	999.938
1111	6	19	14	1	112.56972	265.77139	1132.652	3956.928	5433.542	918.27
1111	6	19	14	1	292.57028	94.23556	1132.651	3956.943	5433.548	918.134
2222	6	19	14	1	310.13472	93.05861	1507.249	3849.291	5970.182	921.43
2222	6	19	14	2	130.13167	266.94694	1507.247	3849.233	5970.122	921.577
3333	6	19	14	2	121.28139	266.13111	1147.345	4021.671	5594.397	924.372
3333	6	19	14	2	301.28333	93.87583	1147.343	4021.7	5594.424	924.235
RRRR	6	19	14	15	180.00444	94.38333	23.078	4999.998	4976.99	999.936
RRRR	6	19	14	15	0.00278	265.62194	23.078	4999.999	4976.989	999.938
1111	6	19	14	16	112.56028	265.76722	1132.622	3956.89	5433.357	918.192
1111	6	19	14	16	292.5625	94.23833	1132.622	3956.915	5433.396	918.08
2222	6	19	14	16	310.12833	93.06083	1507.161	3849.253	5969.997	921.375
2222	6	19	14	17	130.12694	266.94472	1507.16	3849.223	5969.97	921.527
3333	6	19	14	17	121.27389	266.12694	1147.289	4021.647	5594.241	924.298
3333	6	19	14	17	301.27583	93.87861	1147.288	4021.672	5594.265	924.183
RRRR	6	19	14	30	180.005	94.38306	23.078	4999.998	4976.99	999.936
RRRR	6	19	14	30	0.00222	265.6225	23.078	4999.999	4976.99	999.939
1111	6	19	14	31	112.55056	265.76444	1132.593	3956.848	5433.166	918.138
1111	6	19	14	31	292.55306	94.24167	1132.593	3956.874	5433.209	918.014
2222	6	19	14	31	310.12417	93.06278	1507.076	3849.246	5969.851	921.333
2222	6	19	14	32	130.12139	266.94333	1507.074	3849.197	5969.804	921.49
3333	6	19	14	32	121.26472	266.12472	1147.236	4021.597	5594.052	924.255
3333	6	19	14	32	301.26667	93.87944	1147.234	4021.625	5594.081	924.168
RRRR	6	19	14	45	180.00306	94.38472	23.078	4999.999	4976.99	999.936
RRRR	6	19	14	45	0.00306	265.62194	23.078	4999.999	4976.989	999.938
1111	6	19	14	46	112.54389	265.76	1132.569	3956.827	5433.037	918.054
1111	6	19	14	46	292.54417	94.24361	1132.566	3956.835	5433.035	917.981
2222	6	19	14	46	310.11917	93.06167	1506.989	3849.227	5969.696	921.361
2222	6	19	14	47	130.11611	266.9425	1506.987	3849.176	5969.643	921.475
3333	6	19	14	47	121.25667	266.12278	1147.182	4021.563	5593.885	924.217
3333	6	19	14	47	301.25806	93.88278	1147.181	4021.586	5593.907	924.105
RRRR	6	19	15	0	180.00306	94.385	23.078	4999.999	4976.99	999.936
RRRR	6	19	15	0	0.00306	265.62278	23.078	4999.999	4976.99	999.939
1111	6	19	15	1	112.53417	265.75639	1132.543	3956.78	5432.843	917.982
1111	6	19	15	1	292.53583	94.24861	1132.541	3956.801	5432.87	917.884
2222	6	19	15	1	310.11222	93.06611	1506.903	3849.181	5969.501	921.254
2222	6	19	15	2	130.11083	266.93944	1506.901	3849.156	5969.478	921.397
3333	6	19	15	2	121.24861	266.11833	1147.132	4021.528	5593.72	924.134
3333	6	19	15	2	301.25139	93.88861	1147.13	4021.566	5593.761	923.995
RRRR	6	19	15	15	180.00472	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	15	15	0.00333	265.62167	23.078	4999.999	4976.99	999.938
1111	6	19	15	16	112.52389	265.75111	1132.519	3956.731	5432.643	917.882
1111	6	19	15	16	292.52556	94.25361	1132.518	3956.751	5432.671	917.787
2222	6	19	15	16	310.10778	93.06889	1506.816	3849.174	5969.35	921.187
2222	6	19	15	17	130.10611	266.93722	1506.814	3849.14	5969.32	921.343
3333	6	19	15	17	121.23972	266.11528	1147.079	4021.484	5593.538	924.075
3333	6	19	15	17	301.24194	93.89083	1147.078	4021.514	5593.569	923.956
RRRR	6	19	15	30	180.00417	94.38528	23.078	4999.998	4976.99	999.935
RRRR	6	19	15	30	0.00306	265.62333	23.078	4999.999	4976.99	999.939
1111	6	19	15	31	112.515	265.74833	1132.494	3956.691	5432.472	917.825
1111	6	19	15	31	292.51583	94.25861	1132.493	3956.708	5432.482	917.691
2222	6	19	15	31	310.10194	93.07167	1506.729	3849.144	5969.174	921.113
2222	6	19	15	32	130.10028	266.93583	1506.727	3849.114	5969.151	921.316
3333	6	19	15	32	121.23056	266.11278	1147.029	4021.436	5593.356	924.028
3333	6	19	15	32	301.23361	93.89444	1147.027	4021.476	5593.4	923.887
RRRR	6	19	15	45	180.00417	94.385	23.078	4999.998	4976.99	999.936
RRRR	6	19	15	45	0.00333	265.6225	23.078	4999.999	4976.99	999.939
1111	6	19	15	46	112.50417	265.74306	1132.472	3956.637	5432.263	917.728
1111	6	19	15	46	292.50583	94.26361	1132.471	3956.661	5432.292	917.595
2222	6	19	15	46	310.09694	93.0725	1506.643	3849.127	5969.019	921.102
2222	6	19	15	47	130.09472	266.93306	1506.639	3849.087	5968.976	921.243
3333	6	19	15	47	121.22222	266.10806	1146.983	4021.394	5593.184	923.937
3333	6	19	15	47	301.22444	93.89833	1146.981	4021.426	5593.218	923.812
RRRR	6	19	16	0	180.00472	94.38444	23.078	4999.998	4976.99	999.936
RRRR	6	19	16	0	0.00333	265.62278	23.078	4999.999	4976.99	999.939
1111	6	19	16	1	112.49556	265.73833	1132.449	3956.6	5432.097	917.633
1111	6	19	16	1	292.49611	94.26722	1132.449	3956.613	5432.105	917.525
2222	6	19	16	1	310.09194	93.07472	1506.555	3849.115	5968.863	921.042
2222	6	19	16	2	130.08944	266.93083	1506.553	3849.066	5968.812	921.191
3333	6	19	16	2	121.21361	266.10444	1146.94	4021.345	5593.011	923.868
3333	6	19	16	2	301.21528	93.90056	1146.938	4021.371	5593.038	923.768
RRRR	6	19	16	15	180.00444	94.38472	23.078	4999.998	4976.99	999.936
RRRR	6	19	16	15	0.00306	265.62361	23.078	4999.999	4976.989	999.939
1111	6	19	16	16	112.485	265.73444	1132.428	3956.545	5431.893	917.56
1111	6	19	16	16	292.48694	94.27167	1132.427	3956.568	5431.923	917.435
2222	6	19	16	16	310.08694	93.07806	1506.468	3849.098	5968.701	920.959
2222	6	19	16	17	130.08361	266.92972	1506.466	3849.035	5968.639	921.164
3333	6	19	16	17	121.20417	266.10139	1146.89	4021.294	5592.823	923.808
3333	6	19	16	17	301.20556	93.90444	1146.888	4021.317	5592.843	923.693
RRRR	6	19	16	30	180.00278	94.38444	23.078	4999.999	4976.99	999.936
RRRR	6	19	16	30	0.00444	265.62306	23.078	4999.998	4976.99	999.939
1111	6	19	16	31	112.47611	265.72861	1132.407	3956.505	5431.719	917.447
1111	6	19	16	31	292.47667	94.2775	1132.405	3956.52	5431.726	917.324
2222	6	19	16	31	310.08028	93.08056	1506.38	3849.054	5968.507	920.902
2222	6	19	16	32	130.07806	266.92556	1506.379	3849.015	5968.471	921.065
3333	6	19	16	32	121.19611	266.09667	1146.838	4021.261	5592.658	923.721
3333	6	19	16	32	301.19778	93.90917	1146.837	4021.285	5592.679	923.602
RRRR	6	19	16	45	180.00389	94.385	23.078	4999.998	4976.99	999.936
RRRR	6	19	16	45	0.00306	265.6225	23.078	4999.999	4976.99	999.939
1111	6	19	16	46	112.46528	265.72361	1132.386	3956.451	5431.514	917.348
1111	6	19	16	46	292.46861	94.28083	1132.384	3956.482	5431.568	917.258
2222	6	19	16	46	310.07444	93.08194	1506.294	3849.025	5968.336	920.871
