2222	168.8027778	3849.785318	5980.983363	918.8037031
2222	168.8138889	3849.810814	5980.87493	918.8012794
2222	168.8243056	3849.794662	5980.720372	918.8315592
2222	168.8354167	3849.78541	5980.559605	918.8478457
2222	168.8444444	3849.775095	5980.424027	918.8666338
2222	168.8555556	3849.781185	5980.293545	918.8824885
2222	168.8701389	3849.76616	5980.080233	918.8966751
2222	168.8756944	3849.746596	5979.981173	918.9285566
2222	168.8861111	3849.756098	5979.857708	918.9624714
2222	168.8972222	3849.752842	5979.716198	918.9781878
2222	168.9180556	3849.757241	5979.452682	919.0533538
2222	168.9284722	3849.757888	5979.317248	919.0874406
2222	168.9388889	3849.738928	5979.160434	919.1322603
2222	168.9493056	3849.740496	5979.02927	919.1771533
2222	168.9597222	3849.75156	5978.904403	919.1636394
2222	168.9701389	3849.739799	5978.755709	919.2049054
2222	168.9805556	3849.732252	5978.61331	919.2532268
2222	168.9909722	3849.737982	5978.483338	919.2727018
2222	169.0013889	3849.72535	5978.33561	919.2919104
2222	169.0118056	3849.707761	5978.177585	919.3040345
2222	169.0222222	3849.705843	5978.039809	919.3196467
2222	169.0326389	3849.720345	5977.921812	919.3316889
2222	169.0423611	3849.683322	5977.741802	919.3362795
2222	169.0534722	3849.691154	5977.615327	919.3409746
2222	169.0638889	3849.66266	5977.447303	919.3602293
2222	169.0743056	3849.665501	5977.315248	919.3687272
2222	169.0847222	3849.634234	5977.140287	919.3441745
2222	169.0951389	3849.640029	5977.010596	919.348897
2222	169.1055556	3849.607854	5976.831612	919.3172172
2222	169.1159722	3849.594506	5976.679684	919.3073333
2222	169.1263889	3849.586544	5976.532876	919.2828969
2222	169.1368056	3849.564553	5976.369323	919.2839796
2222	169.1472222	3849.543475	5976.205017	919.2632997
2222	169.1576389	3849.541229	5976.062741	919.2315842
2222	169.1680556	3849.537013	5975.917665	919.2035702
2222	169.1784722	3849.501837	5975.736377	919.1792305
2222	169.1881944	3849.486032	5975.58201	919.194844
2222	169.1993056	3849.484185	5975.439815	919.177744
2222	169.2097222	3849.49802	5975.317992	919.1461237
2222	169.2201389	3849.470541	5975.14476	919.1290567
2222	169.2305556	3849.471062	5975.0101	919.1228389
2222	169.2409722	3849.439011	5974.831127	919.1021077
2222	169.2506944	3849.43442	5974.686518	919.1142928
2222	169.2618056	3849.425891	5974.540606	919.148172
2222	169.2722222	3849.416513	5974.395087	919.1710939
